,gtaa_buy_signal,sentiment_buy,risk_buy,dm_buy_signal,paa_buy_signal,daa_buy_signal
2016-05-20,"['NVDA', 'AMZN', 'AMAT', 'GOOG', 'LRCX']","['MSFT', 'INTC', 'SBUX', 'PANW', 'TXN']","['ROST', 'COST', 'WDAY']","['AMD', 'NVDA', 'CHTR', 'AMZN', 'AMAT']","['NVDA', 'AMD', 'AMZN', 'META', 'CHTR']","['AMD', 'NVDA', 'CHTR', 'AMZN', 'IDXX']"
2016-05-23,"['NVDA', 'AMZN', 'AMD', 'LRCX', 'GOOG']","['MSFT', 'INTC', 'AMGN', 'FANG']","['GILD', 'PANW', 'ROST']","['NVDA', 'AMD', 'AMAT', 'CHTR', 'IDXX']","['NVDA', 'AMD', 'AMZN', 'META', 'ALGN']","['AMD', 'NVDA', 'CHTR', 'MNST', 'AMZN']"
2016-05-24,"['NVDA', 'AMZN', 'GOOG', 'GOOGL', 'LRCX']","['MSFT', 'INTC', 'CMCSA', 'AMAT', 'AMGN']",['WBA'],"['AMD', 'NVDA', 'AMAT', 'IDXX', 'CHTR']","['NVDA', 'AMD', 'AMZN', 'META', 'GOOG']","['AMD', 'NVDA', 'CHTR', 'AMZN', 'MNST']"
2016-05-25,"['NVDA', 'AMZN', 'GOOG', 'GOOGL', 'LRCX']","['MSFT', 'INTC', 'EBAY', 'AMGN', 'VRTX']",['CMCSA'],"['AMD', 'NVDA', 'AMAT', 'ENPH', 'IDXX']","['NVDA', 'AMD', 'AMZN', 'META', 'GOOG']","['AMD', 'NVDA', 'AMAT', 'AMZN', 'IDXX']"
2016-05-26,"['NVDA', 'TSLA', 'AMZN', 'GOOG', 'GOOGL']","['MSFT', 'INTC', 'EBAY', 'MNST', 'BIIB']",,"['AMD', 'NVDA', 'AMAT', 'ENPH', 'CPRT']","['NVDA', 'AMD', 'AMZN', 'META', 'CPRT']","['AMD', 'NVDA', 'AMZN', 'CPRT', 'AMAT']"
2016-05-27,"['NVDA', 'AMZN', 'GOOG', 'LRCX', 'GOOGL']","['AMAT', 'MSFT', 'INTC', 'CPRT', 'EBAY']",,"['AMD', 'NVDA', 'AMAT', 'CPRT', 'ENPH']","['NVDA', 'AMD', 'AMZN', 'META', 'CPRT']","['AMD', 'NVDA', 'AMZN', 'AMAT', 'CPRT']"
2016-05-31,"['NVDA', 'AMZN', 'GOOG', 'GOOGL', 'MSFT']","['MSFT', 'INTC', 'AMAT', 'MNST', 'CPRT']","['CMCSA', 'PCAR']","['AMD', 'NVDA', 'AMAT', 'CPRT', 'AMZN']","['NVDA', 'AMD', 'AMZN', 'META', 'CPRT']","['AMD', 'NVDA', 'AMAT', 'EA', 'CPRT']"
2016-06-01,"['NVDA', 'AMZN', 'AVGO', 'AMD', 'MSFT']","['MSFT', 'INTC', 'CMCSA', 'CPRT', 'QCOM']",['PCAR'],"['AMD', 'NVDA', 'AMAT', 'CPRT', 'FANG']","['NVDA', 'AMD', 'AMZN', 'META', 'CPRT']","['AMD', 'NVDA', 'AMAT', 'EA', 'CPRT']"
2016-06-02,"['NVDA', 'AMZN', 'AVGO', 'AMD', 'GOOGL']","['MSFT', 'AMAT', 'INTC', 'EBAY', 'CPRT']",['PCAR'],"['AMD', 'NVDA', 'AMAT', 'CPRT', 'FANG']","['NVDA', 'AMD', 'AMZN', 'META', 'CPRT']","['NVDA', 'AMD', 'AMAT', 'CPRT', 'EA']"
2016-06-03,"['NVDA', 'AVGO', 'AMZN', 'GOOGL', 'GOOG']","['MSFT', 'AMAT', 'INTC', 'PANW', 'MNST']","['QCOM', 'EXC', 'WBA']","['AMD', 'NVDA', 'ENPH', 'AMAT', 'CPRT']","['NVDA', 'AMD', 'AMZN', 'META', 'CPRT']","['NVDA', 'AMD', 'AMAT', 'EA', 'CPRT']"
2016-06-06,"['NVDA', 'AMZN', 'AVGO', 'GOOG', 'GOOGL']","['MSFT', 'INTC', 'AMAT', 'SBUX', 'TMUS']",['EXC'],"['AMD', 'NVDA', 'AMAT', 'CPRT', 'AMZN']","['NVDA', 'AMD', 'AMZN', 'META', 'CPRT']","['AMD', 'NVDA', 'AMAT', 'CPRT', 'EA']"
2016-06-07,"['NVDA', 'TSLA', 'AMZN', 'AVGO', 'GOOG']","['MU', 'MSFT', 'INTC', 'AMAT', 'QCOM']","['MU', 'EXC', 'AMGN']","['AMD', 'NVDA', 'AMAT', 'CPRT', 'FANG']","['NVDA', 'AMD', 'AMZN', 'META', 'CPRT']","['AMD', 'NVDA', 'AMAT', 'EA', 'CPRT']"
2016-06-08,"['NVDA', 'TSLA', 'AMZN', 'GOOGL', 'GOOG']","['MSFT', 'INTC', 'AMAT', 'SBUX', 'CPRT']",['EXC'],"['AMD', 'NVDA', 'AMAT', 'CPRT', 'AMZN']","['NVDA', 'AMD', 'AMZN', 'META', 'CPRT']","['AMD', 'NVDA', 'AMAT', 'CPRT', 'EA']"
2016-06-09,"['NVDA', 'TSLA', 'AMZN', 'AVGO', 'MNST']","['MSFT', 'INTC', 'AMGN', 'COST', 'VRTX']","['EXC', 'BIIB', 'WBA']","['AMD', 'NVDA', 'AMAT', 'CPRT', 'AMZN']","['NVDA', 'AMD', 'AMZN', 'META', 'CPRT']","['AMD', 'NVDA', 'AMAT', 'CPRT', 'LULU']"
2016-06-10,"['NVDA', 'AMZN', 'INTC', 'GOOGL', 'AVGO']","['INTC', 'MSFT', 'TMUS', 'AMGN', 'FANG']","['EXC', 'BIIB']","['AMD', 'NVDA', 'AMAT', 'CPRT', 'AMZN']","['NVDA', 'AMD', 'AMZN', 'META', 'CPRT']","['AMD', 'NVDA', 'AMAT', 'CPRT', 'EA']"
2016-06-13,"['NVDA', 'AMZN', 'META', 'GOOG', 'GOOGL']","['MSFT', 'INTC', 'CPRT', 'EXC', 'AMGN']","['QCOM', 'PANW', 'BIIB']","['AMD', 'NVDA', 'AMAT', 'CPRT', 'AMZN']","['NVDA', 'AMD', 'AMZN', 'META', 'IDXX']","['AMD', 'NVDA', 'AMAT', 'CPRT', 'LULU']"
2016-06-14,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'AVGO']","['MSFT', 'INTC', 'EXC', 'SBUX', 'WBA']","['QCOM', 'BIIB']","['AMD', 'NVDA', 'AMAT', 'CPRT', 'AMZN']","['NVDA', 'AMD', 'AMZN', 'META', 'IDXX']","['AMD', 'NVDA', 'AMAT', 'CPRT', 'LULU']"
2016-06-15,"['NVDA', 'AMZN', 'AVGO', 'CSCO', 'GOOG']","['MSFT', 'INTC', 'EBAY', 'EXC', 'CPRT']","['CMCSA', 'QCOM', 'EA', 'BIIB']","['AMD', 'NVDA', 'AMAT', 'CPRT', 'DLTR']","['NVDA', 'AMD', 'AMZN', 'META', 'CPRT']","['AMD', 'NVDA', 'AMAT', 'CPRT', 'LULU']"
2016-06-16,"['NVDA', 'AMZN', 'GOOG', 'AMD', 'AVGO']","['MSFT', 'INTC', 'SBUX', 'CPRT', 'TMUS']",,"['AMD', 'NVDA', 'AMAT', 'CPRT', 'LULU']","['NVDA', 'AMD', 'AMZN', 'META', 'XEL']","['AMD', 'NVDA', 'AMAT', 'LULU', 'CPRT']"
2016-06-17,"['NVDA', 'AMZN', 'AMD', 'AVGO', 'CSCO']","['MSFT', 'INTC', 'PANW', 'CPRT', 'CHTR']",['WBA'],"['AMD', 'NVDA', 'AMAT', 'CPRT', 'ENPH']","['NVDA', 'AMD', 'AMZN', 'META', 'XEL']","['AMD', 'NVDA', 'AMAT', 'LULU', 'DLTR']"
2016-06-20,"['NVDA', 'AMZN', 'AMD', 'LRCX', 'CSCO']","['MSFT', 'INTC', 'EBAY', 'PANW', 'SBUX']","['QCOM', 'EXC']","['AMD', 'NVDA', 'CPRT', 'AMAT', 'DLTR']","['NVDA', 'AMD', 'AMZN', 'META', 'CPRT']","['AMD', 'NVDA', 'DLTR', 'DXCM', 'LULU']"
2016-06-21,"['NVDA', 'AMZN', 'AMD', 'MSFT', 'CSX']","['MSFT', 'MU', 'INTC', 'TXN', 'CPRT']","['EXC', 'SIRI']","['AMD', 'NVDA', 'CPRT', 'AMAT', 'REGN']","['NVDA', 'AMD', 'AMZN', 'META', 'CPRT']","['AMD', 'NVDA', 'DXCM', 'DLTR', 'LULU']"
2016-06-22,"['NVDA', 'AMD', 'AMZN', 'MSFT', 'LRCX']","['MSFT', 'INTC', 'SBUX', 'AMGN', 'TMUS']",,"['AMD', 'NVDA', 'CPRT', 'AMAT', 'ENPH']","['NVDA', 'AMD', 'AMZN', 'CPRT', 'IDXX']","['AMD', 'NVDA', 'DLTR', 'DXCM', 'LULU']"
2016-06-23,"['NVDA', 'MU', 'AMZN', 'AMD', 'MSFT']","['MSFT', 'INTC', 'CPRT', 'SBUX', 'DXCM']","['PANW', 'EXC', 'SBUX', 'ADBE', 'CTSH']","['AMD', 'NVDA', 'AMAT', 'CPRT', 'ALGN']","['NVDA', 'AMD', 'AMZN', 'IDXX', 'CPRT']","['AMD', 'NVDA', 'MU', 'DLTR', 'DXCM']"
2016-06-24,"['NVDA', 'AMZN', 'AVGO', 'LRCX', 'CSCO']","['MSFT', 'INTC', 'SBUX', 'PEP', 'DXCM']","['EXC', 'GILD', 'CTSH', 'ADSK']","['AMD', 'NVDA', 'CPRT', 'REGN', 'PANW']","['NVDA', 'AMD', 'AMZN', 'XEL', 'IDXX']","['AMD', 'DLTR', 'NVDA', 'DXCM', 'CPRT']"
2016-06-27,"['NVDA', 'AMZN', 'AVGO', 'META', 'CMCSA']","['MSFT', 'INTC', 'GILD', 'CPRT', 'AMGN']","['MU', 'GILD', 'QCOM', 'CTSH', 'ADSK']","['AMD', 'PANW', 'REGN', 'BIIB', 'XEL']","['NVDA', 'AMD', 'AMZN', 'XEL', 'IDXX']","['AMD', 'NVDA', 'DXCM', 'XEL', 'LULU']"
2016-06-28,"['NVDA', 'AMZN', 'AVGO', 'AMD', 'META']","['MSFT', 'CSX', 'INTC', 'PCAR', 'AMGN']","['CTSH', 'ADSK']","['AMD', 'PANW', 'REGN', 'ENPH', 'BIIB']","['NVDA', 'AMD', 'AMZN', 'XEL', 'IDXX']","['AMD', 'DXCM', 'NVDA', 'LULU', 'XEL']"
2016-06-29,"['NVDA', 'AMZN', 'AVGO', 'LRCX', 'AMD']","['MSFT', 'INTC', 'CMCSA', 'CSX', 'EBAY']","['AMGN', 'ADSK']","['AMD', 'NVDA', 'PANW', 'DLTR', 'REGN']","['NVDA', 'AMD', 'AMZN', 'IDXX', 'XEL']","['AMD', 'NVDA', 'DXCM', 'LULU', 'XEL']"
2016-06-30,"['NVDA', 'AMZN', 'MU', 'AVGO', 'INTC']","['INTC', 'MSFT', 'CSX', 'GILD', 'CPRT']",['AMGN'],"['AMD', 'NVDA', 'PANW', 'IDXX', 'XEL']","['NVDA', 'AMD', 'AMZN', 'IDXX', 'XEL']","['AMD', 'NVDA', 'DXCM', 'LULU', 'XEL']"
2016-07-01,"['NVDA', 'AMZN', 'MSFT', 'CSCO', 'AVGO']","['MSFT', 'INTC', 'CPRT', 'AMGN', 'PCAR']",['AMGN'],"['AMD', 'PANW', 'IDXX', 'ALGN', 'LULU']","['NVDA', 'AMD', 'AMZN', 'IDXX', 'XEL']","['AMD', 'DXCM', 'NVDA', 'LULU', 'IDXX']"
2016-07-05,"['NVDA', 'AMZN', 'AVGO', 'MSFT', 'CSCO']","['MSFT', 'INTC', 'GILD', 'EXC', 'CPRT']","['PANW', 'AMGN']","['AMD', 'NVDA', 'ENPH', 'CPRT', 'PANW']","['NVDA', 'AMD', 'AMZN', 'IDXX', 'XEL']","['AMD', 'NVDA', 'DXCM', 'IDXX', 'PAYX']"
2016-07-06,"['NVDA', 'AMZN', 'MSFT', 'CSCO', 'META']","['MSFT', 'INTC', 'GILD', 'EXC', 'CPRT']","['MU', 'EBAY', 'CTSH']","['AMD', 'NVDA', 'ENPH', 'IDXX', 'XEL']","['NVDA', 'AMD', 'AMZN', 'IDXX', 'XEL']","['AMD', 'NVDA', 'PAYX', 'IDXX', 'XEL']"
2016-07-07,"['NVDA', 'AMZN', 'CMCSA', 'INTC', 'MSFT']","['CMCSA', 'INTC', 'MSFT', 'EXC', 'PCAR']",['CHTR'],"['AMD', 'NVDA', 'AMAT', 'ENPH', 'LULU']","['NVDA', 'AMD', 'AMZN', 'IDXX', 'ISRG']","['AMD', 'NVDA', 'LULU', 'PAYX', 'IDXX']"
2016-07-08,"['NVDA', 'AMZN', 'CSX', 'MSFT', 'AMD']","['MSFT', 'INTC', 'SBUX', 'EXC', 'CPRT']",['CHTR'],"['AMD', 'NVDA', 'AMAT', 'LULU', 'MELI']","['NVDA', 'AMD', 'AMZN', 'IDXX', 'ISRG']","['AMD', 'NVDA', 'PAYX', 'MELI', 'IDXX']"
2016-07-11,"['NVDA', 'TSLA', 'AMZN', 'AVGO', 'INTC']","['INTC', 'MSFT', 'CMCSA', 'SBUX', 'EXC']",['CHTR'],"['AMD', 'NVDA', 'AMAT', 'LULU', 'MELI']","['NVDA', 'AMD', 'AMZN', 'IDXX', 'CPRT']","['AMD', 'NVDA', 'MELI', 'PAYX', 'LULU']"
2016-07-12,"['NVDA', 'AMZN', 'TSLA', 'MU', 'INTC']","['INTC', 'MSFT', 'EXC', 'CPRT', 'PCAR']",,"['AMD', 'NVDA', 'AMAT', 'MELI', 'LULU']","['NVDA', 'AMD', 'AMZN', 'IDXX', 'KLAC']","['AMD', 'NVDA', 'MELI', 'AMAT', 'PAYX']"
2016-07-13,"['NVDA', 'AMZN', 'CSX', 'TSLA', 'INTC']","['INTC', 'MSFT', 'SBUX', 'GILD', 'EXC']",['MU'],"['AMD', 'NVDA', 'AMAT', 'LULU', 'MELI']","['NVDA', 'AMD', 'AMZN', 'IDXX', 'KLAC']","['AMD', 'NVDA', 'AMAT', 'MELI', 'PAYX']"
2016-07-14,"['NVDA', 'CSX', 'AMZN', 'TSLA', 'INTC']","['INTC', 'MSFT', 'SBUX', 'QCOM', 'PCAR']",['MU'],"['AMD', 'NVDA', 'AMAT', 'LULU', 'MELI']","['NVDA', 'AMD', 'AMZN', 'IDXX', 'AMAT']","['AMD', 'NVDA', 'AMAT', 'PAYX', 'MELI']"
2016-07-15,"['NVDA', 'AMZN', 'TSLA', 'GOOGL', 'MSFT']","['MSFT', 'INTC', 'SBUX', 'SIRI', 'PCAR']",['MU'],"['AMD', 'NVDA', 'AMAT', 'LULU', 'MELI']","['NVDA', 'AMD', 'AMZN', 'IDXX', 'AMAT']","['AMD', 'NVDA', 'AMAT', 'MELI', 'PAYX']"
2016-07-18,"['NVDA', 'AMZN', 'TSLA', 'GOOGL', 'AMD']","['MSFT', 'INTC', 'GILD', 'SIRI', 'PCAR']",['MU'],"['AMD', 'NVDA', 'AMAT', 'LULU', 'MELI']","['AMD', 'NVDA', 'AMAT', 'AMZN', 'KLAC']","['AMD', 'NVDA', 'AMAT', 'MELI', 'PAYX']"
2016-07-19,"['NVDA', 'MSFT', 'TSLA', 'AMZN', 'MU']","['MSFT', 'INTC', 'CMCSA', 'MNST', 'PCAR']","['QCOM', 'ENPH']","['AMD', 'NVDA', 'AMAT', 'LULU', 'MELI']","['AMD', 'NVDA', 'AMZN', 'AMAT', 'KLAC']","['AMD', 'NVDA', 'AMAT', 'MELI', 'DXCM']"
2016-07-20,"['NVDA', 'MSFT', 'CSCO', 'AMZN', 'INTC']","['MSFT', 'INTC', 'CMCSA', 'MNST', 'PEP']","['BIIB', 'ENPH']","['AMD', 'NVDA', 'AMAT', 'MELI', 'LULU']","['AMD', 'NVDA', 'AMAT', 'AMZN', 'KLAC']","['AMD', 'NVDA', 'AMAT', 'MELI', 'CTAS']"
2016-07-21,"['NVDA', 'TSLA', 'INTC', 'AMZN', 'EBAY']","['INTC', 'MSFT', 'MRVL', 'MNST', 'PEP']","['FTNT', 'TXN', 'ENPH']","['NVDA', 'AMAT', 'MELI', 'LULU', 'CPRT']","['AMD', 'NVDA', 'AMZN', 'KLAC', 'AMAT']","['AMD', 'NVDA', 'AMAT', 'EBAY', 'MELI']"
2016-07-22,"['NVDA', 'AMD', 'AMZN', 'TSLA', 'INTC']","['INTC', 'MSFT', 'MU', 'MRVL', 'PEP']","['SBUX', 'ENPH']","['AMD', 'NVDA', 'AMAT', 'MELI', 'CPRT']","['AMD', 'NVDA', 'AMAT', 'AMZN', 'KLAC']","['AMD', 'NVDA', 'EBAY', 'AMAT', 'MELI']"
2016-07-25,"['NVDA', 'AMD', 'TSLA', 'AMZN', 'MU']","['MSFT', 'INTC', 'EBAY', 'MRVL', 'CPRT']","['CMCSA', 'PANW', 'EXC', 'ENPH']","['AMD', 'NVDA', 'AMAT', 'MELI', 'LULU']","['AMD', 'NVDA', 'AMAT', 'KLAC', 'CPRT']","['AMD', 'NVDA', 'EBAY', 'AMAT', 'MELI']"
2016-07-26,"['NVDA', 'AMD', 'TSLA', 'AMZN', 'MU']","['INTC', 'MSFT', 'CSX', 'MRVL', 'ON']","['PANW', 'ENPH']","['AMD', 'NVDA', 'AMAT', 'TXN', 'MELI']","['AMD', 'NVDA', 'AMAT', 'KLAC', 'TXN']","['AMD', 'NVDA', 'EBAY', 'AMAT', 'TXN']"
2016-07-27,"['NVDA', 'AMZN', 'META', 'TSLA', 'AMD']","['MU', 'MSFT', 'CSX', 'INTC', 'WBA']","['GILD', 'PANW', 'BIIB']","['AMD', 'NVDA', 'AMAT', 'MELI', 'TXN']","['AMD', 'NVDA', 'AMAT', 'KLAC', 'TXN']","['AMD', 'NVDA', 'EBAY', 'AMAT', 'MRVL']"
2016-07-28,"['NVDA', 'AAPL', 'AMZN', 'META', 'GOOGL']","['MSFT', 'MU', 'INTC', 'EXC', 'PCAR']",['PANW'],"['AMD', 'NVDA', 'AMAT', 'MELI', 'TXN']","['AMD', 'NVDA', 'AMAT', 'KLAC', 'TXN']","['AMD', 'NVDA', 'EBAY', 'MRVL', 'AMAT']"
2016-07-29,"['NVDA', 'AMZN', 'AAPL', 'GOOGL', 'GOOG']","['MSFT', 'INTC', 'EBAY', 'SBUX', 'EXC']",,"['AMD', 'NVDA', 'AMAT', 'ALGN', 'MELI']","['AMD', 'NVDA', 'AMAT', 'KLAC', 'AMZN']","['AMD', 'NVDA', 'EBAY', 'DXCM', 'MRVL']"
2016-08-01,"['NVDA', 'AAPL', 'AMZN', 'GOOGL', 'TSLA']","['MSFT', 'INTC', 'EXC', 'SIRI', 'PEP']",,"['AMD', 'NVDA', 'AMAT', 'ALGN', 'MELI']","['AMD', 'NVDA', 'AMAT', 'KLAC', 'TXN']","['AMD', 'NVDA', 'EBAY', 'DXCM', 'MRVL']"
2016-08-02,"['NVDA', 'AAPL', 'AMZN', 'TSLA', 'AMD']","['MSFT', 'INTC', 'EXC', 'PANW', 'AMGN']",['GILD'],"['AMD', 'NVDA', 'IDXX', 'AMAT', 'ALGN']","['AMD', 'NVDA', 'AMAT', 'KLAC', 'IDXX']","['AMD', 'NVDA', 'BIIB', 'EBAY', 'DXCM']"
2016-08-03,"['NVDA', 'AAPL', 'AMZN', 'TSLA', 'GOOGL']","['MSFT', 'INTC', 'EXC', 'AMGN', 'TMUS']","['GILD', 'DXCM']","['AMD', 'NVDA', 'IDXX', 'AMAT', 'ALGN']","['AMD', 'NVDA', 'AMAT', 'KLAC', 'ALGN']","['AMD', 'NVDA', 'EBAY', 'BIIB', 'IDXX']"
2016-08-04,"['NVDA', 'AAPL', 'AMZN', 'TSLA', 'MSFT']","['MSFT', 'INTC', 'FAST', 'EBAY', 'EXC']","['SBUX', 'GILD', 'DXCM']","['AMD', 'NVDA', 'IDXX', 'AMAT', 'ALGN']","['AMD', 'NVDA', 'AMAT', 'KLAC', 'ALGN']","['AMD', 'NVDA', 'EBAY', 'IDXX', 'BIIB']"
2016-08-05,"['NVDA', 'AAPL', 'AMZN', 'TSLA', 'GOOGL']","['MSFT', 'INTC', 'CMCSA', 'EBAY', 'EXC']",,"['AMD', 'NVDA', 'MELI', 'IDXX', 'AMAT']","['AMD', 'NVDA', 'AMAT', 'KLAC', 'ALGN']","['AMD', 'NVDA', 'MELI', 'EBAY', 'MU']"
2016-08-08,"['NVDA', 'AAPL', 'AMZN', 'TSLA', 'GOOGL']","['INTC', 'MSFT', 'EBAY', 'GILD', 'FAST']",,"['AMD', 'NVDA', 'MELI', 'AMAT', 'IDXX']","['AMD', 'NVDA', 'AMAT', 'KLAC', 'ALGN']","['AMD', 'NVDA', 'MELI', 'EBAY', 'DXCM']"
2016-08-09,"['NVDA', 'AAPL', 'AMZN', 'TSLA', 'AVGO']","['MSFT', 'INTC', 'ON', 'SBUX', 'CHTR']",,"['AMD', 'NVDA', 'MELI', 'IDXX', 'AMAT']","['AMD', 'NVDA', 'AMAT', 'ALGN', 'KLAC']","['AMD', 'NVDA', 'MELI', 'EBAY', 'DXCM']"
2016-08-10,"['NVDA', 'AAPL', 'LRCX', 'TSLA', 'AMZN']","['INTC', 'MSFT', 'WBA', 'ON', 'MNST']","['GILD', 'EXC']","['AMD', 'NVDA', 'MELI', 'IDXX', 'AMAT']","['AMD', 'NVDA', 'AMAT', 'ALGN', 'AMZN']","['AMD', 'NVDA', 'MELI', 'EBAY', 'DXCM']"
2016-08-11,"['NVDA', 'AAPL', 'LRCX', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'EXC', 'SBUX', 'EBAY']",['WBA'],"['AMD', 'NVDA', 'MELI', 'IDXX', 'AMAT']","['AMD', 'NVDA', 'AMAT', 'ALGN', 'AMZN']","['AMD', 'NVDA', 'EBAY', 'MELI', 'IDXX']"
2016-08-12,"['NVDA', 'AAPL', 'AMZN', 'TSLA', 'AMD']","['MSFT', 'INTC', 'EBAY', 'CSX', 'ON']",,"['AMD', 'NVDA', 'MELI', 'IDXX', 'AMAT']","['AMD', 'NVDA', 'AMAT', 'ALGN', 'AMZN']","['AMD', 'NVDA', 'IDXX', 'EBAY', 'MELI']"
2016-08-15,"['NVDA', 'AAPL', 'AMZN', 'TSLA', 'MU']","['MSFT', 'INTC', 'CMCSA', 'EXC', 'ON']",['PEP'],"['AMD', 'NVDA', 'MELI', 'IDXX', 'ALGN']","['AMD', 'NVDA', 'AMAT', 'ALGN', 'MCHP']","['AMD', 'NVDA', 'MU', 'IDXX', 'MELI']"
2016-08-16,"['NVDA', 'AAPL', 'TSLA', 'AMZN', 'AMD']","['MSFT', 'INTC', 'EXC', 'PEP', 'AMGN']",['CHTR'],"['AMD', 'NVDA', 'IDXX', 'MELI', 'AMAT']","['AMD', 'NVDA', 'AMAT', 'ALGN', 'MCHP']","['AMD', 'NVDA', 'MU', 'IDXX', 'MELI']"
2016-08-17,"['NVDA', 'AAPL', 'CSCO', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'EXC', 'PEP', 'ON']","['PEP', 'VRTX']","['AMD', 'NVDA', 'IDXX', 'MELI', 'AMAT']","['AMD', 'NVDA', 'AMAT', 'ALGN', 'MCHP']","['AMD', 'NVDA', 'MU', 'IDXX', 'DXCM']"
2016-08-18,"['NVDA', 'AAPL', 'CSCO', 'AMD', 'AMZN']","['INTC', 'MSFT', 'EXC', 'ROST', 'AMGN']","['PEP', 'CDNS', 'ORLY']","['AMD', 'NVDA', 'IDXX', 'MELI', 'AMAT']","['AMD', 'NVDA', 'AMAT', 'ALGN', 'MCHP']","['AMD', 'NVDA', 'MU', 'IDXX', 'DXCM']"
2016-08-19,"['NVDA', 'AAPL', 'AMD', 'AMAT', 'AMZN']","['MSFT', 'INTC', 'EBAY', 'ROST', 'EXC']","['CDNS', 'ADP', 'ORLY']","['AMD', 'NVDA', 'AMAT', 'MELI', 'IDXX']","['AMD', 'NVDA', 'AMAT', 'ALGN', 'MCHP']","['AMD', 'NVDA', 'MU', 'AMAT', 'IDXX']"
2016-08-22,"['NVDA', 'AAPL', 'AMD', 'AMZN', 'TSLA']","['MU', 'MSFT', 'INTC', 'EBAY', 'SIRI']","['CDNS', 'ADP']","['AMD', 'NVDA', 'AMAT', 'IDXX', 'MELI']","['AMD', 'NVDA', 'AMAT', 'ALGN', 'AVGO']","['AMD', 'NVDA', 'MU', 'IDXX', 'AMAT']"
2016-08-23,"['NVDA', 'AAPL', 'TSLA', 'AMZN', 'AMD']","['MU', 'MSFT', 'INTC', 'GILD', 'EBAY']","['FAST', 'CDNS', 'ADP']","['AMD', 'NVDA', 'AMAT', 'IDXX', 'MELI']","['AMD', 'NVDA', 'AMAT', 'ALGN', 'AVGO']","['AMD', 'NVDA', 'MU', 'AMAT', 'IDXX']"
2016-08-24,"['NVDA', 'AAPL', 'TSLA', 'AMZN', 'MU']","['MSFT', 'INTC', 'MNST', 'EA', 'AMGN']","['CDNS', 'FAST', 'ADP']","['AMD', 'NVDA', 'AMAT', 'IDXX', 'MELI']","['AMD', 'NVDA', 'AMAT', 'ALGN', 'AMZN']","['AMD', 'NVDA', 'AMAT', 'MU', 'IDXX']"
2016-08-25,"['NVDA', 'AAPL', 'MU', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'MNST', 'AMGN', 'COST']","['DLTR', 'ON', 'AMGN', 'CDNS', 'VRTX']","['AMD', 'NVDA', 'AMAT', 'MELI', 'IDXX']","['AMD', 'NVDA', 'AMAT', 'ALGN', 'TXN']","['AMD', 'NVDA', 'MU', 'AMAT', 'IDXX']"
2016-08-26,"['NVDA', 'AAPL', 'AMZN', 'TSLA', 'AMD']","['MU', 'MSFT', 'INTC', 'EXC', 'MNST']","['ON', 'AMGN', 'CDNS', 'VRTX']","['AMD', 'NVDA', 'AMAT', 'MELI', 'IDXX']","['AMD', 'NVDA', 'AMAT', 'ALGN', 'MELI']","['AMD', 'NVDA', 'AMAT', 'IDXX', 'MU']"
2016-08-29,"['NVDA', 'AAPL', 'AMZN', 'MU', 'CSCO']","['MSFT', 'INTC', 'EBAY', 'ON', 'AMGN']","['GILD', 'EXC', 'CDNS', 'AEP']","['AMD', 'NVDA', 'AMAT', 'IDXX', 'MELI']","['AMD', 'NVDA', 'AMAT', 'ALGN', 'IDXX']","['AMD', 'NVDA', 'MU', 'IDXX', 'AMAT']"
2016-08-30,"['NVDA', 'AAPL', 'AMZN', 'AVGO', 'MU']","['MSFT', 'INTC', 'ON', 'ROST', 'ANSS']","['GILD', 'AEP', 'CDNS']","['AMD', 'NVDA', 'AMAT', 'IDXX', 'MELI']","['AMD', 'NVDA', 'AMAT', 'ALGN', 'IDXX']","['AMD', 'NVDA', 'MU', 'IDXX', 'AMAT']"
2016-08-31,"['NVDA', 'AAPL', 'AVGO', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'ON', 'AMGN', 'ADBE']","['GILD', 'CDNS', 'AEP', 'EA', 'BIIB']","['AMD', 'NVDA', 'AMAT', 'MELI', 'IDXX']","['AMD', 'NVDA', 'AMAT', 'ALGN', 'IDXX']","['AMD', 'NVDA', 'IDXX', 'MU', 'AMAT']"
2016-09-01,"['NVDA', 'AAPL', 'AVGO', 'AMZN', 'MSFT']","['MSFT', 'INTC', 'GILD', 'CHTR', 'ON']","['DLTR', 'AMGN', 'EA', 'CDNS']","['AMD', 'NVDA', 'AMAT', 'MELI', 'IDXX']","['AMD', 'NVDA', 'AMAT', 'ALGN', 'MCHP']","['AMD', 'NVDA', 'IDXX', 'AMAT', 'MU']"
2016-09-02,"['NVDA', 'AAPL', 'AVGO', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'TXN', 'CHTR', 'MNST']","['PANW', 'MU', 'SIRI', 'DLTR', 'CDNS']","['AMD', 'NVDA', 'MELI', 'AMAT', 'IDXX']","['AMD', 'NVDA', 'AMAT', 'ALGN', 'MELI']","['AMD', 'MELI', 'NVDA', 'MU', 'AMAT']"
