,gtaa_buy_signal,sentiment_buy,risk_buy,dm_buy_signal,paa_buy_signal,daa_buy_signal
2015-12-16,"['NVDA', 'AMZN', 'TSLA', 'GOOGL', 'GOOG', 'MSFT', 'AVGO', 'INTC', 'META', 'AMD']","['MSFT', 'INTC', 'EXC', 'GILD', 'PEP', 'PCAR', 'AMGN', 'CDNS', 'AEP', 'DXCM']","['MSFT', 'TXN', 'PCAR', 'AMGN', 'CDNS', 'AEP', 'ADBE']","['AMZN', 'NVDA', 'MU', 'GOOG', 'GOOGL', 'QCOM', 'MSFT', 'BKR', 'META', 'KDP']","['NFLX', 'AMZN', 'NVDA', 'PANW', 'TMUS', 'EA', 'GOOGL', 'SBUX', 'DXCM', 'GOOG']","['AMD', 'NVDA', 'NFLX', 'AMZN', 'DLTR', 'ENPH', 'ROST', 'AVGO', 'PANW', 'KDP']"
2015-12-17,"['NVDA', 'AMZN', 'TSLA', 'MSFT', 'GOOGL', 'GOOG', 'INTC', 'AVGO', 'META', 'NFLX']","['MSFT', 'INTC', 'EXC', 'TMUS', 'PCAR', 'AEP', 'PEP', 'AMGN', 'ROST', 'FANG']","['MSFT', 'TXN', 'PCAR', 'AEP', 'CDNS']","['AMZN', 'NVDA', 'MU', 'BKR', 'QCOM', 'GOOG', 'GOOGL', 'MSFT', 'PCAR', 'KDP']","['NFLX', 'AMZN', 'NVDA', 'TMUS', 'PANW', 'EA', 'GOOGL', 'SBUX', 'GOOG', 'DXCM']","['AMD', 'ENPH', 'NVDA', 'AMZN', 'NFLX', 'DLTR', 'ROST', 'AVGO', 'KDP', 'MSFT']"
2015-12-18,"['NVDA', 'AMZN', 'MSFT', 'GOOGL', 'GOOG', 'AVGO', 'INTC', 'META', 'LRCX', 'TMUS']","['MSFT', 'INTC', 'TMUS', 'EXC', 'PCAR', 'AMGN', 'PAYX', 'AEP', 'ROST', 'CDNS']","['MSFT', 'PCAR', 'AEP', 'ADBE', 'CDNS']","['NVDA', 'AMZN', 'MU', 'NFLX', 'BKR', 'PCAR', 'CSX', 'MRVL', 'ODFL', 'QCOM']","['NFLX', 'AMZN', 'NVDA', 'SBUX', 'PANW', 'GOOGL', 'TMUS', 'EA', 'GOOG', 'DXCM']","['NVDA', 'ENPH', 'AMZN', 'AMD', 'ROST', 'NFLX', 'DLTR', 'AVGO', 'KDP', 'GOOG']"
2015-12-21,"['NVDA', 'AMZN', 'MSFT', 'GOOGL', 'GOOG', 'AVGO', 'INTC', 'LRCX', 'META', 'NFLX']","['MSFT', 'INTC', 'EXC', 'SBUX', 'WBA', 'PCAR', 'AMGN', 'AEP', 'FANG', 'ROST']","['MSFT', 'SBUX', 'PCAR', 'XEL', 'AMGN', 'AEP', 'CTSH', 'COST']","['NVDA', 'BKR', 'PCAR', 'CSX', 'ODFL', 'MSFT', 'KDP', 'AVGO', 'QCOM', 'WBD']","['NFLX', 'AMZN', 'NVDA', 'SBUX', 'TMUS', 'AVGO', 'PANW', 'GOOGL', 'GOOG', 'EA']","['ENPH', 'NVDA', 'AMD', 'AMZN', 'AVGO', 'KLAC', 'KDP', 'DLTR', 'NFLX', 'GOOG']"
2015-12-22,"['NVDA', 'AMZN', 'GOOGL', 'MSFT', 'GOOG', 'CPRT', 'AMD', 'AVGO', 'INTC', 'LRCX']","['MSFT', 'INTC', 'SBUX', 'TXN', 'PCAR', 'AMGN', 'AEP', 'ROST', 'DXCM', 'COST']","['MSFT', 'TXN', 'PCAR', 'XEL', 'AEP', 'CTSH', 'COST', 'VRTX']","['NVDA', 'BKR', 'MSFT', 'KDP', 'PCAR', 'CSX', 'ODFL', 'AVGO', 'AMD', 'QCOM']","['NFLX', 'AMZN', 'NVDA', 'SBUX', 'TMUS', 'DXCM', 'AVGO', 'PANW', 'EA', 'GOOGL']","['ENPH', 'AMD', 'NVDA', 'AMZN', 'AVGO', 'KDP', 'KLAC', 'DLTR', 'MSFT', 'GOOG']"
2015-12-23,"['NVDA', 'AMZN', 'GOOG', 'GOOGL', 'AMD', 'MSFT', 'CPRT', 'META', 'AVGO', 'AMAT']","['MSFT', 'CMCSA', 'INTC', 'QCOM', 'FAST', 'SBUX', 'PCAR', 'AEP', 'AMGN', 'ROST']","['MSFT', 'FAST', 'TXN', 'SBUX', 'PCAR', 'AEP', 'XEL', 'CTSH', 'VRTX']","['NVDA', 'MU', 'MRVL', 'MSFT', 'KDP', 'AVGO', 'ODFL', 'ADBE', 'AMD', 'PCAR']","['NFLX', 'AMZN', 'NVDA', 'DXCM', 'TMUS', 'SBUX', 'AVGO', 'PANW', 'EA', 'GOOGL']","['ENPH', 'AMD', 'NVDA', 'AVGO', 'AMZN', 'KLAC', 'KDP', 'MSFT', 'NFLX', 'GOOG']"
2015-12-24,"['NVDA', 'AMZN', 'CPRT', 'AMD', 'GOOG', 'GOOGL', 'MSFT', 'AVGO', 'META', 'INTC']","['MSFT', 'INTC', 'QCOM', 'FAST', 'GILD', 'SBUX', 'AEP', 'DXCM', 'PCAR', 'AMGN']","['MSFT', 'FAST', 'SBUX', 'TXN', 'XEL', 'AEP', 'PCAR', 'VRTX']","['NVDA', 'KDP', 'AVGO', 'MRVL', 'MSFT', 'ADBE', 'PCAR', 'GOOG', 'ODFL', 'SBUX']","['NFLX', 'AMZN', 'NVDA', 'SBUX', 'TMUS', 'DXCM', 'AVGO', 'EA', 'GOOGL', 'GOOG']","['ENPH', 'AMD', 'NVDA', 'AVGO', 'AMZN', 'KLAC', 'KDP', 'MSFT', 'GOOG', 'GOOGL']"
2015-12-28,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'MSFT', 'CPRT', 'AMD', 'AVGO', 'META', 'LRCX']","['MSFT', 'INTC', 'GILD', 'FAST', 'AEP', 'PCAR', 'AMGN', 'DXCM', 'ROST', 'VRTX']","['MSFT', 'XEL', 'FAST', 'AEP', 'PCAR', 'CTSH', 'VRTX']","['NVDA', 'AMZN', 'GOOG', 'GOOGL', 'NFLX', 'BKR', 'MSFT', 'KDP', 'MRVL', 'AVGO']","['NFLX', 'AMZN', 'NVDA', 'SBUX', 'DXCM', 'AVGO', 'TMUS', 'GOOGL', 'GOOG', 'EA']","['ENPH', 'AMD', 'NVDA', 'AMZN', 'AVGO', 'KLAC', 'GOOG', 'GOOGL', 'MSFT', 'KDP']"
2015-12-29,"['NVDA', 'AMZN', 'GOOGL', 'TSLA', 'GOOG', 'MSFT', 'AVGO', 'META', 'CSCO', 'AMD']","['MSFT', 'INTC', 'SBUX', 'EBAY', 'FAST', 'AEP', 'AMGN', 'DXCM', 'ROST', 'VRTX']","['MSFT', 'MU', 'FAST', 'AEP', 'XEL']","['NVDA', 'AMZN', 'GOOG', 'GOOGL', 'MSFT', 'KDP', 'MU', 'BKR', 'ADBE', 'META']","['NFLX', 'AMZN', 'NVDA', 'SBUX', 'AVGO', 'GOOGL', 'GOOG', 'EA', 'DXCM', 'TMUS']","['ENPH', 'AMD', 'NVDA', 'AMZN', 'AVGO', 'GOOG', 'KLAC', 'GOOGL', 'MSFT', 'KDP']"
2015-12-30,"['NVDA', 'AMZN', 'TSLA', 'GOOGL', 'GOOG', 'MSFT', 'AVGO', 'META', 'INTC', 'AMD']","['MSFT', 'INTC', 'QCOM', 'EBAY', 'FAST', 'DXCM', 'AEP', 'AMGN', 'ROST', 'VRTX']","['MSFT', 'FAST', 'AEP', 'XEL']","['NVDA', 'AMZN', 'MU', 'GOOG', 'GOOGL', 'MSFT', 'NFLX', 'BKR', 'KDP', 'META']","['NFLX', 'AMZN', 'NVDA', 'SBUX', 'DXCM', 'AVGO', 'GOOGL', 'TMUS', 'EA', 'GOOG']","['ENPH', 'AMD', 'AMZN', 'NVDA', 'AVGO', 'GOOG', 'GOOGL', 'KLAC', 'KDP', 'MSFT']"
2015-12-31,"['NVDA', 'AMZN', 'TSLA', 'GOOGL', 'GOOG', 'MSFT', 'AVGO', 'META', 'INTC', 'CPRT']","['MSFT', 'INTC', 'DXCM', 'FAST', 'AEP', 'AMGN', 'ROST']","['MSFT', 'FAST', 'AEP', 'XEL']","['NVDA', 'AMZN', 'MU', 'GOOG', 'GOOGL', 'BKR', 'MSFT', 'KDP', 'PCAR', 'ADBE']","['NFLX', 'AMZN', 'NVDA', 'DXCM', 'SBUX', 'GOOGL', 'EA', 'AVGO', 'TMUS', 'GOOG']","['ENPH', 'AMD', 'NVDA', 'AMZN', 'AVGO', 'KLAC', 'GOOG', 'GOOGL', 'KDP', 'MSFT']"
2016-01-04,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'MSFT', 'META', 'AMD', 'AVGO', 'INTC', 'LRCX']","['MSFT', 'INTC', 'SBUX', 'FAST', 'WBA', 'AMGN', 'DLTR', 'ROST', 'DXCM', 'AEP']","['MSFT', 'FAST', 'AEP', 'XEL', 'ORLY']","['ENPH', 'MU', 'AMZN', 'BKR', 'QCOM', 'PCAR', 'ODFL', 'META', 'FTNT', 'AMD']","['NFLX', 'AMZN', 'NVDA', 'SBUX', 'DXCM', 'AVGO', 'GOOGL', 'TMUS', 'GOOG', 'PANW']","['ENPH', 'AMD', 'NVDA', 'KLAC', 'AMZN', 'LULU', 'ISRG', 'GOOG', 'KDP', 'GOOGL']"
2016-01-05,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'AVGO', 'MSFT', 'META', 'LRCX', 'NFLX', 'INTC']","['MSFT', 'INTC', 'SBUX', 'PEP', 'DLTR', 'AEP', 'DXCM', 'ROST', 'AMGN', 'COST']","['MSFT', 'AEP', 'AMGN', 'XEL']","['ENPH', 'AMZN', 'MU', 'NFLX', 'MRVL', 'BKR', 'KDP', 'QCOM', 'META', 'FTNT']","['NFLX', 'AMZN', 'NVDA', 'TMUS', 'SBUX', 'GOOGL', 'DXCM', 'GOOG', 'AVGO', 'EA']","['AMD', 'ENPH', 'NVDA', 'TMUS', 'KLAC', 'AMZN', 'ISRG', 'KDP', 'LULU', 'GOOG']"
2016-01-06,"['NVDA', 'AMZN', 'AVGO', 'GOOGL', 'MSFT', 'GOOG', 'NFLX', 'INTC', 'META', 'AMD']","['MSFT', 'INTC', 'GILD', 'SBUX', 'TMUS', 'PEP', 'DXCM', 'AMGN', 'DLTR', 'AEP']","['MSFT', 'SBUX', 'XEL', 'AEP', 'SIRI', 'ORLY']","['ENPH', 'AMZN', 'MRVL', 'MU', 'NFLX', 'BKR', 'KDP', 'CSX', 'QCOM', 'GOOGL']","['NFLX', 'AMZN', 'NVDA', 'GOOGL', 'TMUS', 'SBUX', 'GOOG', 'DXCM', 'AVGO', 'EA']","['ENPH', 'AMD', 'TMUS', 'AMZN', 'NVDA', 'ISRG', 'KDP', 'DLTR', 'GOOG', 'GOOGL']"
2016-01-07,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'MSFT', 'AVGO', 'META', 'INTC', 'NFLX', 'AMD']","['MSFT', 'INTC', 'SBUX', 'PEP', 'DLTR', 'DXCM', 'AMGN', 'AEP', 'COST', 'ROST']","['MSFT', 'QCOM', 'CPRT', 'SBUX', 'PEP', 'XEL', 'AEP', 'SIRI', 'CHTR', 'BIIB']","['ENPH', 'MU', 'AMZN', 'MRVL', 'NVDA', 'BKR', 'QCOM', 'ON', 'CSX', 'NFLX']","['NFLX', 'AMZN', 'NVDA', 'DXCM', 'GOOGL', 'GOOG', 'TMUS', 'SBUX', 'EA', 'AVGO']","['TMUS', 'KDP', 'NVDA', 'AMZN', 'ISRG', 'KLAC', 'GOOG', 'NFLX', 'GOOGL', 'DLTR']"
2016-01-08,"['NVDA', 'AMZN', 'GOOG', 'MSFT', 'GOOGL', 'META', 'INTC', 'NFLX', 'SBUX', 'MNST']","['MSFT', 'INTC', 'GILD', 'SBUX', 'AMGN', 'COST', 'DXCM', 'ROST', 'AEP', 'CHTR']","['MSFT', 'SBUX', 'CPRT', 'SIRI', 'AEP', 'CHTR', 'ORLY']","['ENPH', 'MU', 'AMZN', 'NVDA', 'BKR', 'MRVL', 'ON', 'QCOM', 'NFLX', 'CSX']","['NFLX', 'AMZN', 'NVDA', 'GOOGL', 'GOOG', 'SBUX', 'TMUS', 'DXCM', 'EA', 'PANW']","['ENPH', 'TMUS', 'ISRG', 'KDP', 'AMZN', 'GOOG', 'GOOGL', 'DLTR', 'XEL', 'AEP']"
2016-01-11,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'MSFT', 'META', 'INTC', 'NFLX', 'AMD', 'SBUX']","['MSFT', 'INTC', 'GILD', 'AMGN', 'SIRI', 'DXCM', 'AEP', 'ROST', 'ORLY']","['MSFT', 'CPRT', 'TMUS', 'AEP', 'ORLY']","['ENPH', 'MU', 'AMZN', 'BKR', 'NVDA', 'CSX', 'ON', 'QCOM', 'ODFL', 'FTNT']","['NFLX', 'AMZN', 'NVDA', 'SBUX', 'GOOGL', 'GOOG', 'TMUS', 'EA', 'DXCM', 'PANW']","['LULU', 'AMZN', 'TMUS', 'NFLX', 'KDP', 'AEP', 'GOOG', 'ISRG', 'GOOGL', 'XEL']"
2016-01-12,"['NVDA', 'AMZN', 'GOOGL', 'AVGO', 'GOOG', 'MSFT', 'INTC', 'META', 'AMD', 'NFLX']","['MSFT', 'INTC', 'SBUX', 'PEP', 'AMGN', 'AEP', 'ROST', 'TMUS', 'ORLY']","['MSFT', 'SBUX', 'CPRT', 'AEP', 'ORLY']","['ENPH', 'MU', 'AMZN', 'BKR', 'NVDA', 'ON', 'CSX', 'NFLX', 'QCOM', 'FTNT']","['NFLX', 'AMZN', 'NVDA', 'SBUX', 'GOOGL', 'GOOG', 'EA', 'TMUS', 'DXCM', 'MNST']","['LULU', 'AMZN', 'NFLX', 'TMUS', 'AMD', 'GOOGL', 'GOOG', 'KDP', 'DLTR', 'ISRG']"
2016-01-13,"['NVDA', 'AMZN', 'MSFT', 'GOOGL', 'GOOG', 'INTC', 'META', 'NFLX', 'AMD', 'SBUX']","['MSFT', 'INTC', 'SBUX', 'PEP', 'AMGN', 'TMUS', 'ROST', 'AEP']","['MSFT', 'CPRT', 'ROST', 'AEP']","['ENPH', 'MU', 'BKR', 'CSX', 'ON', 'AMZN', 'NVDA', 'ODFL', 'VRTX', 'QCOM']","['NFLX', 'AMZN', 'NVDA', 'SBUX', 'GOOGL', 'GOOG', 'EA', 'TMUS', 'ORLY', 'MNST']","['LULU', 'ISRG', 'TMUS', 'KDP', 'AEP', 'KLAC', 'XEL', 'NVDA', 'AMZN', 'GOOGL']"
2016-01-14,"['NVDA', 'AMZN', 'GOOGL', 'MSFT', 'INTC', 'META', 'GOOG', 'NFLX', 'SBUX', 'MNST']","['MSFT', 'INTC', 'MNST', 'PEP', 'AMGN', 'AEP']","['MSFT', 'CPRT', 'AEP', 'ROST']","['ENPH', 'MU', 'BKR', 'AMZN', 'ON', 'CSX', 'ODFL', 'NVDA', 'MAR', 'VRTX']","['NFLX', 'AMZN', 'SBUX', 'NVDA', 'GOOGL', 'GOOG', 'EA', 'TMUS', 'ORLY', 'META']","['LULU', 'ISRG', 'KLAC', 'AEP', 'TMUS', 'XEL', 'GOOG', 'GOOGL', 'AMZN', 'KDP']"
2016-01-15,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'MSFT', 'META', 'NFLX', 'SBUX', 'MNST', 'ISRG']","['INTC', 'MSFT', 'MU', 'SBUX', 'PEP', 'AMGN', 'ROST', 'AEP', 'VRTX', 'BIIB']","['MSFT', 'ROST', 'AEP', 'DLTR', 'VRTX', 'COST']","['MU', 'BKR', 'CSX', 'ON', 'ODFL', 'NXPI', 'QCOM', 'VRTX', 'AMZN', 'ASML']","['NFLX', 'AMZN', 'SBUX', 'EA', 'GOOGL', 'NVDA', 'GOOG', 'TMUS', 'ORLY', 'META']","['ISRG', 'LULU', 'XEL', 'AEP', 'KLAC', 'DLTR', 'KDP', 'GOOG', 'GOOGL', 'SBUX']"
2016-01-19,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'MSFT', 'NFLX', 'META', 'SBUX', 'MNST', 'PEP']","['MSFT', 'INTC', 'EXC', 'SBUX', 'AMGN', 'AEP', 'ROST']","['MSFT', 'AEP', 'ROST']","['MU', 'MRVL', 'BKR', 'FTNT', 'ODFL', 'ON', 'CSX', 'VRTX', 'NXPI', 'MAR']","['NFLX', 'AMZN', 'SBUX', 'GOOGL', 'EA', 'NVDA', 'GOOG', 'TMUS', 'ORLY', 'META']","['LULU', 'ISRG', 'XEL', 'DLTR', 'AEP', 'KLAC', 'KDP', 'MNST', 'SBUX', 'NFLX']"
2016-01-20,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'MSFT', 'META', 'NFLX', 'SBUX', 'XEL', 'EA']","['MSFT', 'INTC', 'SBUX', 'EXC', 'AMGN', 'TMUS', 'ROST', 'COST']","['MSFT', 'SBUX', 'AEP', 'ROST', 'COST']","['MU', 'BKR', 'FTNT', 'CSX', 'ODFL', 'MRVL', 'ON', 'VRTX', 'AMZN', 'QCOM']","['NFLX', 'AMZN', 'SBUX', 'GOOGL', 'EA', 'NVDA', 'GOOG', 'DXCM', 'ORLY', 'TMUS']","['ISRG', 'LULU', 'KLAC', 'XEL', 'DLTR', 'KDP', 'NFLX', 'AEP', 'GOOG', 'ROST']"
2016-01-21,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'MSFT', 'NFLX', 'META', 'SBUX', 'ISRG', 'XEL']","['MSFT', 'INTC', 'EXC', 'TMUS', 'ROST', 'VRTX']","['MSFT', 'WBA', 'AEP', 'ROST']","['MU', 'FTNT', 'CSX', 'BKR', 'ODFL', 'VRTX', 'MRVL', 'AMZN', 'ON', 'BIIB']","['AMZN', 'NFLX', 'SBUX', 'GOOGL', 'EA', 'NVDA', 'GOOG', 'DXCM', 'ORLY', 'TMUS']","['LULU', 'ISRG', 'DLTR', 'XEL', 'KDP', 'SBUX', 'GOOGL', 'AEP', 'GOOG', 'ADBE']"
2016-01-22,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'MSFT', 'SBUX', 'META', 'EBAY', 'MNST', 'PEP']","['MSFT', 'INTC', 'EXC', 'GILD', 'TMUS', 'ROST', 'VRTX', 'VRSK']","['MSFT', 'AEP', 'ROST']","['MU', 'CSX', 'AMZN', 'FTNT', 'BKR', 'VRTX', 'ODFL', 'MRVL', 'ON', 'NVDA']","['AMZN', 'NFLX', 'SBUX', 'EA', 'NVDA', 'GOOGL', 'GOOG', 'DXCM', 'ORLY', 'META']","['LULU', 'ISRG', 'DLTR', 'XEL', 'GOOG', 'GOOGL', 'ROST', 'AMZN', 'AEP', 'SBUX']"
2016-01-25,"['NVDA', 'AMZN', 'GOOGL', 'MSFT', 'GOOG', 'META', 'SBUX', 'MNST', 'EA', 'PEP']","['MSFT', 'INTC', 'EXC', 'SIRI', 'VRTX', 'ROST', 'BIIB', 'VRSK']","['MSFT', 'GILD', 'PEP', 'AEP', 'ROST']","['MU', 'BKR', 'CSX', 'FTNT', 'ODFL', 'VRTX', 'MRVL', 'ON', 'NXPI', 'MAR']","['AMZN', 'NFLX', 'EA', 'NVDA', 'GOOGL', 'SBUX', 'GOOG', 'ORLY', 'TMUS', 'DXCM']","['LULU', 'DLTR', 'ISRG', 'XEL', 'ROST', 'KDP', 'EA', 'GOOGL', 'GOOG', 'AEP']"
2016-01-26,"['NVDA', 'AMZN', 'GOOGL', 'MSFT', 'META', 'GOOG', 'SBUX', 'EBAY', 'EA', 'ISRG']","['MSFT', 'MU', 'INTC', 'EXC', 'TMUS', 'SIRI', 'DLTR', 'ROST', 'VRSK']","['MSFT', 'MU', 'SBUX', 'GILD', 'AEP', 'SIRI', 'DLTR', 'ROST']","['MU', 'BKR', 'FTNT', 'CSX', 'VRTX', 'NVDA', 'ON', 'ODFL', 'MRVL', 'NXPI']","['AMZN', 'NFLX', 'EA', 'NVDA', 'GOOGL', 'SBUX', 'GOOG', 'ORLY', 'TMUS', 'META']","['LULU', 'DLTR', 'XEL', 'ROST', 'EA', 'ISRG', 'KDP', 'AEP', 'TMUS', 'GOOGL']"
2016-01-27,"['NVDA', 'AMZN', 'META', 'GOOG', 'GOOGL', 'MSFT', 'SBUX', 'PEP', 'EA', 'XEL']","['MSFT', 'INTC', 'MU', 'EXC', 'SIRI', 'DLTR', 'PAYX', 'ROST', 'TMUS', 'VRSK']","['MSFT', 'GILD', 'PCAR', 'SIRI', 'DLTR', 'ROST']","['MU', 'FTNT', 'BKR', 'CSX', 'VRTX', 'ON', 'ODFL', 'NXPI', 'AAPL', 'WDAY']","['AMZN', 'NVDA', 'EA', 'NFLX', 'GOOGL', 'GOOG', 'SBUX', 'ORLY', 'TMUS', 'META']","['LULU', 'DLTR', 'XEL', 'ROST', 'EA', 'KDP', 'AEP', 'ISRG']"
2016-01-28,"['AMZN', 'NVDA', 'META', 'MSFT', 'GOOGL', 'GOOG', 'SBUX', 'EA', 'ADBE', 'PEP']","['MSFT', 'MU', 'INTC', 'PCAR', 'SIRI', 'PAYX', 'ROST', 'COST', 'DLTR', 'CHTR']","['MSFT', 'PEP', 'PCAR', 'SIRI', 'ROST', 'COST', 'DLTR']","['MU', 'FTNT', 'QCOM', 'AMZN', 'CSX', 'ON', 'VRTX', 'ODFL', 'WDAY', 'BKR']","['AMZN', 'NFLX', 'NVDA', 'GOOGL', 'GOOG', 'META', 'SBUX', 'ORLY', 'MSFT', 'TMUS']","['LULU', 'FANG', 'DLTR', 'META', 'XEL', 'AMZN', 'AEP', 'ROST', 'ORLY', 'GOOG']"
2016-01-29,"['NVDA', 'AMZN', 'AVGO', 'MSFT', 'GOOGL', 'GOOG', 'META', 'MDLZ', 'SBUX', 'AMD']","['MSFT', 'MU', 'INTC', 'TXN', 'PAYX', 'ROST', 'COST', 'VRSK']","['MSFT', 'MU', 'PEP', 'COST']","['MU', 'NVDA', 'VRTX', 'CSX', 'QCOM', 'BKR', 'META', 'GILD', 'FTNT', 'WDAY']","['AMZN', 'NVDA', 'GOOGL', 'GOOG', 'NFLX', 'META', 'SBUX', 'TMUS', 'ORLY', 'MSFT']","['LULU', 'FANG', 'DLTR', 'META', 'XEL', 'ROST', 'AEP', 'TMUS', 'KDP', 'EXC']"
2016-02-01,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'META', 'AVGO', 'MSFT', 'SBUX', 'FAST', 'MDLZ']","['MSFT', 'INTC', 'SBUX', 'ROST', 'PAYX', 'COST', 'VRSK', 'ALGN']","['MSFT', 'EXC', 'PEP']","['MU', 'META', 'NVDA', 'VRTX', 'CSX', 'BKR', 'FTNT', 'QCOM', 'GILD', 'ON']","['AMZN', 'NVDA', 'META', 'NFLX', 'GOOGL', 'SBUX', 'ORLY', 'GOOG', 'MSFT', 'AVGO']","['LULU', 'META', 'DLTR', 'XEL', 'ROST', 'AEP', 'KDP', 'FANG', 'EXC', 'TMUS']"
2016-02-02,"['NVDA', 'GOOGL', 'GOOG', 'AMZN', 'META', 'AVGO', 'MSFT', 'SBUX', 'PAYX', 'XEL']","['MSFT', 'INTC', 'PEP', 'ROST', 'VRTX', 'COST', 'BIIB', 'VRSK', 'ALGN']","['MSFT', 'COST']","['MU', 'QCOM', 'VRTX', 'CSX', 'BKR', 'META', 'FTNT', 'ON', 'WDAY', 'GILD']","['META', 'AMZN', 'GOOGL', 'NVDA', 'NFLX', 'GOOG', 'SBUX', 'ORLY', 'MSFT', 'AVGO']","['LULU', 'META', 'DLTR', 'XEL', 'ROST', 'AEP', 'GOOG', 'EXC', 'KDP', 'GOOGL']"
2016-02-03,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'MSFT', 'META', 'AVGO', 'EXC', 'SBUX', 'XEL']","['MSFT', 'INTC', 'MU', 'PEP', 'ROST', 'VRTX', 'COST', 'VRSK', 'ALGN']","['MSFT', 'GILD', 'EXC', 'COST']","['MU', 'FTNT', 'CSX', 'QCOM', 'VRTX', 'ON', 'META', 'TSLA', 'WDAY', 'NXPI']","['META', 'AMZN', 'NVDA', 'GOOGL', 'NFLX', 'GOOG', 'SBUX', 'ORLY', 'AVGO', 'MSFT']","['LULU', 'META', 'EXC', 'XEL', 'AEP', 'FANG', 'DLTR', 'ROST', 'KDP', 'ALGN']"
2016-02-04,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'AVGO', 'MSFT', 'META', 'FAST', 'EXC', 'SBUX']","['MSFT', 'INTC', 'FAST', 'PCAR', 'ROST', 'ON', 'VRTX', 'BIIB', 'VRSK', 'ALGN']",['MSFT'],"['MU', 'FTNT', 'VRTX', 'TSLA', 'ILMN', 'QCOM', 'CSX', 'ON', 'BKR', 'NVDA']","['AMZN', 'META', 'NVDA', 'NFLX', 'GOOGL', 'GOOG', 'SBUX', 'AVGO', 'ORLY', 'MSFT']","['EXC', 'LULU', 'META', 'XEL', 'FAST', 'AEP', 'ALGN', 'FANG', 'ISRG', 'ROST']"
2016-02-05,"['NVDA', 'GOOGL', 'GOOG', 'META', 'MSFT', 'CMCSA', 'EXC', 'FAST', 'ISRG', 'PEP']","['MSFT', 'INTC', 'FAST', 'PEP', 'DLTR', 'ROST', 'PCAR', 'CHTR', 'VRSK']","['MSFT', 'GILD', 'PEP', 'DLTR']","['MU', 'WDAY', 'FTNT', 'VRTX', 'TSLA', 'ILMN', 'ON', 'MELI', 'QCOM', 'CSX']","['META', 'AMZN', 'GOOGL', 'NVDA', 'GOOG', 'NFLX', 'SBUX', 'AVGO', 'MSFT', 'ALGN']","['EXC', 'XEL', 'LULU', 'AEP', 'FAST', 'CMCSA', 'META', 'ALGN', 'PCAR', 'ISRG']"
2016-02-08,"['NVDA', 'GOOGL', 'GOOG', 'META', 'MSFT', 'CMCSA', 'EXC', 'FAST', 'XEL', 'PEP']","['MSFT', 'INTC', 'PCAR', 'CHTR', 'ROST', 'VRSK']","['MSFT', 'GILD']","['MU', 'WDAY', 'ENPH', 'TSLA', 'FTNT', 'VRTX', 'ON', 'NXPI', 'MELI', 'DXCM']","['META', 'GOOGL', 'NFLX', 'AMZN', 'GOOG', 'NVDA', 'SBUX', 'MSFT', 'AVGO', 'KDP']","['EXC', 'FAST', 'AEP', 'XEL', 'FANG', 'LULU', 'CMCSA', 'ROST', 'PCAR', 'META']"
2016-02-09,"['NVDA', 'GOOGL', 'GOOG', 'META', 'MSFT', 'EXC', 'FAST', 'PEP', 'XEL', 'HON']","['MSFT', 'INTC', 'PCAR', 'ROST', 'CSGP', 'CHTR', 'DLTR', 'VRSK']","['MSFT', 'DLTR']","['ENPH', 'MU', 'WDAY', 'TSLA', 'ON', 'VRTX', 'FTNT', 'DXCM', 'MELI', 'NXPI']","['NFLX', 'META', 'GOOGL', 'AMZN', 'GOOG', 'NVDA', 'SBUX', 'MSFT', 'KDP', 'AVGO']","['EXC', 'XEL', 'FAST', 'AEP', 'ROST', 'LULU', 'ODFL', 'PCAR', 'CMCSA', 'HON']"
2016-02-10,"['NVDA', 'GOOGL', 'GOOG', 'META', 'MSFT', 'EXC', 'FAST', 'CDNS', 'XEL', 'PEP']","['MSFT', 'INTC', 'QCOM', 'ON', 'PEP', 'WBA', 'PCAR', 'ROST', 'CSGP', 'CHTR']","['MSFT', 'QCOM', 'PEP', 'DLTR']","['MU', 'ENPH', 'WDAY', 'TSLA', 'ON', 'FTNT', 'VRTX', 'NXPI', 'MELI', 'QCOM']","['NFLX', 'META', 'AMZN', 'GOOGL', 'GOOG', 'NVDA', 'SBUX', 'MSFT', 'CDNS', 'KDP']","['AEP', 'XEL', 'EXC', 'FAST', 'LULU', 'ROST', 'META', 'FANG', 'HON', 'CDNS']"
