,gtaa_buy_signal,sentiment_buy,risk_buy,dm_buy_signal,paa_buy_signal,daa_buy_signal
2016-02-16,"['NVDA', 'GOOG', 'META']","['MSFT', 'INTC', 'ON']","['MSFT', 'AMGN']","['WDAY', 'MU', 'TSLA']","['AMZN', 'META', 'NFLX']","['FAST', 'EXC', 'LULU']"
2016-02-17,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'FAST']","['MSFT', 'SBUX', 'EXC']","['ENPH', 'WDAY', 'VRTX']","['AMZN', 'NFLX', 'META']","['FAST', 'LULU', 'EXC']"
2016-02-18,"['NVDA', 'GOOGL', 'GOOG']","['MSFT', 'INTC', 'ON']","['MSFT', 'EXC', 'ON']","['WDAY', 'FTNT', 'VRTX']","['AMZN', 'NVDA', 'META']","['FAST', 'EXC', 'NVDA']"
2016-02-19,"['NVDA', 'AMZN', 'AMAT']","['INTC', 'MSFT', 'TXN']","['MSFT', 'CMCSA', 'EXC']","['WDAY', 'TSLA', 'VRTX']","['AMZN', 'NVDA', 'GOOGL']","['FAST', 'NVDA', 'ODFL']"
2016-02-22,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'EXC']","['MSFT', 'EXC', 'ON']","['WDAY', 'MU', 'FTNT']","['AMZN', 'NVDA', 'NFLX']","['FAST', 'NVDA', 'EXC']"
2016-02-23,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'CMCSA']","['MSFT', 'EXC', 'ON']","['MU', 'WDAY', 'VRTX']","['AMZN', 'NVDA', 'GOOGL']","['FAST', 'NVDA', 'ODFL']"
2016-02-24,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'DXCM']","['MSFT', 'EXC', 'ON']","['MU', 'WDAY', 'VRTX']","['AMZN', 'NVDA', 'META']","['FAST', 'NVDA', 'EXC']"
2016-02-25,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'EXC']","['MSFT', 'AMAT', 'EXC']","['VRTX', 'WDAY', 'REGN']","['NVDA', 'AMZN', 'NFLX']","['FAST', 'NVDA', 'EXC']"
2016-02-26,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'EXC']","['MSFT', 'EXC', 'AMAT']","['VRTX', 'WDAY', 'REGN']","['NVDA', 'AMZN', 'NFLX']","['FAST', 'NVDA', 'EXC']"
2016-02-29,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'CMCSA']","['MSFT', 'AMAT', 'DLTR']","['MU', 'VRTX', 'WDAY']","['AMZN', 'NVDA', 'NFLX']","['FAST', 'BKNG', 'NVDA']"
2016-03-01,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'EBAY']","['MSFT', 'AMAT', 'ON']","['ENPH', 'VRTX', 'FAST']","['AMZN', 'NVDA', 'NFLX']","['FAST', 'NVDA', 'BKNG']"
2016-03-02,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'ON', 'PCAR']","['ENPH', 'NVDA', 'FAST']","['AMZN', 'NVDA', 'NFLX']","['NVDA', 'FAST', 'BKNG']"
2016-03-03,"['NVDA', 'AVGO', 'AMZN']","['INTC', 'MSFT', 'SBUX']","['MSFT', 'ON', 'VRTX']","['ENPH', 'VRTX', 'FAST']","['AMZN', 'NVDA', 'NFLX']","['ENPH', 'FAST', 'NVDA']"
2016-03-04,"['NVDA', 'AVGO', 'AMZN']","['MSFT', 'INTC', 'CPRT']","['MSFT', 'ON', 'ROST']","['VRTX', 'BIIB', 'XEL']","['NFLX', 'AMZN', 'NVDA']","['ENPH', 'NVDA', 'BKNG']"
2016-03-07,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'ON', 'ROST']","['ENPH', 'ALGN', 'ON']","['AMZN', 'NFLX', 'NVDA']","['ENPH', 'NVDA', 'AMD']"
2016-03-08,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'ON', 'XEL']","['ON', 'XEL', 'BKR']","['NFLX', 'AMZN', 'NVDA']","['ENPH', 'WDAY', 'NVDA']"
2016-03-09,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'ON', 'XEL']","['ENPH', 'BKR', 'XEL']","['NFLX', 'AMZN', 'NVDA']","['ENPH', 'WDAY', 'TSLA']"
2016-03-10,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'SIRI']","['MSFT', 'ON', 'XEL']","['BKR', 'XEL', 'ON']","['NFLX', 'AMZN', 'NVDA']","['ENPH', 'WDAY', 'TSLA']"
2016-03-11,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'PANW', 'MNST']","['ENPH', 'MRVL', 'ALGN']","['AMZN', 'NFLX', 'NVDA']","['ENPH', 'AMD', 'NVDA']"
2016-03-14,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'MU']","['MSFT', 'PANW', 'MNST']","['ENPH', 'MRVL', 'ALGN']","['NFLX', 'AMZN', 'NVDA']","['AMD', 'WDAY', 'ENPH']"
2016-03-15,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'QCOM', 'PANW']","['ENPH', 'VRTX', 'REGN']","['NFLX', 'AMZN', 'NVDA']","['TSLA', 'AMD', 'WDAY']"
2016-03-16,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'INTC', 'SBUX']","['MSFT', 'QCOM', 'ADBE']","['VRTX', 'MU', 'REGN']","['NFLX', 'AMZN', 'NVDA']","['AMD', 'TSLA', 'WDAY']"
2016-03-17,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'INTC', 'CMCSA']","['MSFT', 'CMCSA', 'CPRT']","['VRTX', 'MU', 'REGN']","['NFLX', 'AMZN', 'NVDA']","['AMD', 'TSLA', 'NVDA']"
2016-03-18,"['NVDA', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'CMCSA']","['MSFT', 'CMCSA', 'ADBE']","['AMD', 'NVDA', 'VRTX']","['NFLX', 'NVDA', 'AMZN']","['AMD', 'TSLA', 'WDAY']"
2016-03-21,"['NVDA', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'ADBE', 'SIRI']","['NVDA', 'MU', 'VRTX']","['NFLX', 'NVDA', 'AMZN']","['AMD', 'TSLA', 'FAST']"
2016-03-22,"['NVDA', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'ADBE', 'AMGN']","['NVDA', 'MU', 'REGN']","['NFLX', 'AMZN', 'NVDA']","['AMD', 'TSLA', 'AVGO']"
2016-03-23,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'EXC']","['MSFT', 'ON', 'ADI']","['NVDA', 'VRTX', 'REGN']","['NFLX', 'NVDA', 'AMZN']","['AMD', 'AVGO', 'LRCX']"
2016-03-24,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'ROST', 'ADI']","['ENPH', 'NVDA', 'VRTX']","['NFLX', 'NVDA', 'AMZN']","['AMD', 'TSLA', 'EXC']"
2016-03-28,"['NVDA', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'EXC']","['MSFT', 'EXC', 'ROST']","['ENPH', 'NVDA', 'VRTX']","['NFLX', 'NVDA', 'AMZN']","['AMD', 'NVDA', 'EXC']"
2016-03-29,"['NVDA', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'EXC']","['MSFT', 'EXC', 'ROST']","['NVDA', 'VRTX', 'MU']","['NFLX', 'NVDA', 'AMZN']","['AMD', 'NVDA', 'EXC']"
2016-03-30,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'GILD', 'ROST']","['NVDA', 'VRTX', 'MU']","['NVDA', 'NFLX', 'AMZN']","['AMD', 'NVDA', 'EXC']"
2016-03-31,"['NVDA', 'TSLA', 'AMZN']","['MSFT', 'INTC', 'EXC']","['MSFT', 'ROST']","['NVDA', 'VRTX', 'MU']","['NVDA', 'NFLX', 'AMZN']","['AMD', 'NVDA', 'EXC']"
2016-04-01,"['NVDA', 'TSLA', 'AMZN']","['MSFT', 'INTC', 'EXC']","['MSFT', 'ROST']","['NVDA', 'VRTX', 'XEL']","['NFLX', 'NVDA', 'AMZN']","['AMD', 'TSLA', 'NVDA']"
2016-04-04,"['NVDA', 'TSLA', 'AMZN']","['INTC', 'MSFT', 'AMAT']","['MSFT', 'FAST', 'AMGN']","['NVDA', 'MU', 'VRTX']","['NFLX', 'NVDA', 'AMZN']","['AMD', 'TSLA', 'NVDA']"
2016-04-05,"['NVDA', 'TSLA', 'AVGO']","['INTC', 'MSFT', 'AMAT']","['MSFT', 'ROST', 'COST']","['NVDA', 'MU', 'BKR']","['NFLX', 'NVDA', 'AMZN']","['TSLA', 'NVDA', 'AMD']"
2016-04-06,"['NVDA', 'TSLA', 'AMZN']","['MSFT', 'INTC', 'GILD']","['MSFT', 'FAST', 'VRTX']","['NVDA', 'MU', 'AMD']","['NFLX', 'NVDA', 'AMZN']","['TSLA', 'AMD', 'LRCX']"
2016-04-07,"['NVDA', 'TSLA', 'AMZN']","['INTC', 'MSFT', 'AMGN']","['MU', 'MSFT', 'ROST']","['NVDA', 'MU', 'KLAC']","['NFLX', 'NVDA', 'AMZN']","['TSLA', 'NVDA', 'AVGO']"
2016-04-08,"['NVDA', 'TSLA', 'AMZN']","['MSFT', 'INTC', 'SBUX']","['MSFT', 'ROST', 'ADSK']","['NVDA', 'MU', 'AMD']","['NFLX', 'NVDA', 'AMZN']","['AMD', 'TSLA', 'NVDA']"
2016-04-11,"['NVDA', 'TSLA', 'AMZN']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'SBUX', 'ADBE']","['NVDA', 'ISRG', 'AVGO']","['NVDA', 'NFLX', 'AMZN']","['TSLA', 'NVDA', 'AMD']"
2016-04-12,"['NVDA', 'TSLA', 'AMZN']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'ADSK', 'COST']","['NVDA', 'AMD', 'ISRG']","['NFLX', 'NVDA', 'AMZN']","['TSLA', 'NVDA', 'AMD']"
2016-04-13,"['NVDA', 'AAPL', 'META']","['MSFT', 'INTC', 'SBUX']","['MSFT', 'WBA', 'PCAR']","['NVDA', 'ENPH', 'AVGO']","['NVDA', 'NFLX', 'AMZN']","['TSLA', 'NVDA', 'AMD']"
2016-04-14,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'QCOM']","['MSFT', 'PCAR', 'ROST']","['NVDA', 'ENPH', 'AVGO']","['NVDA', 'NFLX', 'AMZN']","['NVDA', 'TSLA', 'AVGO']"
2016-04-15,"['NVDA', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'SBUX']","['MSFT', 'COST', 'PCAR']","['NVDA', 'ENPH', 'VRTX']","['NVDA', 'NFLX', 'AMZN']","['NVDA', 'MELI', 'TSLA']"
2016-04-18,"['NVDA', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'GILD']","['MSFT', 'QCOM', 'PCAR']","['NVDA', 'MU', 'KLAC']","['NVDA', 'AMZN', 'GOOGL']","['NVDA', 'MELI', 'AMZN']"
2016-04-19,"['NVDA', 'TSLA', 'AMZN']","['INTC', 'MSFT', 'PCAR']","['MSFT', 'PCAR', 'ROST']","['NVDA', 'ILMN', 'KLAC']","['AMZN', 'NVDA', 'GOOGL']","['NVDA', 'MELI', 'AMZN']"
2016-04-20,"['NVDA', 'TSLA', 'INTC']","['INTC', 'MSFT', 'EXC']","['MSFT', 'ON', 'AMGN']","['NVDA', 'ISRG', 'KLAC']","['NVDA', 'AMZN', 'GOOGL']","['MELI', 'NVDA', 'AMZN']"
2016-04-21,"['NVDA', 'GOOGL', 'GOOG']","['MSFT', 'INTC', 'GILD']","['MSFT', 'QCOM', 'ON']","['NVDA', 'MU', 'ISRG']","['NVDA', 'AMZN', 'GOOGL']","['NVDA', 'MELI', 'AMZN']"
2016-04-22,"['NVDA', 'AMD', 'GOOGL']","['MSFT', 'INTC', 'EBAY']","['MSFT', 'WBA', 'AEP']","['AMD', 'NVDA', 'ENPH']","['AMD', 'NVDA', 'AMZN']","['AMD', 'NVDA', 'MELI']"
2016-04-25,"['NVDA', 'AMD', 'TSLA']","['MSFT', 'INTC', 'EXC']","['MSFT', 'PCAR', 'PEP']","['AMD', 'ENPH', 'NVDA']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'TSLA']"
2016-04-26,"['NVDA', 'GOOGL', 'GOOG']","['MSFT', 'INTC', 'EXC']","['MSFT', 'ON', 'PCAR']","['AMD', 'ENPH', 'NVDA']","['NVDA', 'AMD', 'AMZN']","['AMD', 'TSLA', 'FANG']"
2016-04-27,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'PCAR', 'ON']","['AMD', 'ENPH', 'NVDA']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'FANG']"
2016-04-28,"['NVDA', 'AMZN', 'META']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'AEP', 'ON']","['AMD', 'ENPH', 'NVDA']","['NVDA', 'AMD', 'META']","['AMD', 'NVDA', 'FANG']"
2016-04-29,"['NVDA', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'AMAT', 'PEP']","['AMD', 'ENPH', 'NVDA']","['NVDA', 'AMD', 'AMZN']","['AMD', 'IDXX', 'AMZN']"
2016-05-02,"['NVDA', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'GILD']","['MSFT', 'AMAT', 'EBAY']","['AMD', 'ILMN', 'ISRG']","['AMD', 'AMZN', 'NVDA']","['AMD', 'AMZN', 'FANG']"
2016-05-03,"['NVDA', 'AMZN', 'TSLA']","['INTC', 'MSFT', 'AMAT']","['MSFT', 'AMAT', 'EBAY']","['AMD', 'MU', 'ILMN']","['NVDA', 'AMZN', 'AMD']","['AMD', 'AMZN', 'IDXX']"
2016-05-04,"['NVDA', 'AMZN', 'LRCX']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'AMAT', 'EBAY']","['AMD', 'MU', 'REGN']","['AMZN', 'NVDA', 'AMD']","['AMD', 'AMZN', 'FANG']"
2016-05-05,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'AMAT', 'PEP']","['AMD', 'MU', 'IDXX']","['NVDA', 'AMD', 'AMZN']","['AMD', 'FANG', 'AMZN']"
2016-05-06,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'AMAT', 'COST']","['AMD', 'ENPH', 'MU']","['NVDA', 'AMZN', 'AMD']","['AMD', 'AMZN', 'FANG']"
2016-05-09,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'GILD']","['MSFT', 'AMAT', 'SIRI']","['AMD', 'ENPH', 'MU']","['NVDA', 'AMD', 'AMZN']","['AMD', 'AMZN', 'MELI']"
2016-05-10,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'AMAT']","['AMD', 'AMZN', 'NVDA']","['NVDA', 'AMZN', 'AMD']","['AMD', 'AMZN', 'MNST']"
2016-05-11,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'AMAT', 'INTC']","['MSFT', 'AMAT']","['AMD', 'AMZN', 'ENPH']","['NVDA', 'AMZN', 'AMD']","['AMD', 'AMZN', 'EA']"
2016-05-12,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'AMAT', 'ROST']","['AMD', 'ENPH', 'AMZN']","['NVDA', 'AMZN', 'META']","['AMD', 'AMZN', 'EA']"
2016-05-13,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'AMAT', 'WBA']","['AMD', 'NVDA', 'ENPH']","['NVDA', 'AMZN', 'AMD']","['AMD', 'NVDA', 'AMZN']"
2016-05-16,"['NVDA', 'AMZN', 'LRCX']","['INTC', 'MSFT', 'AMAT']","['MSFT', 'WBA', 'ROST']","['AMD', 'NVDA', 'ENPH']","['NVDA', 'AMZN', 'AMD']","['AMD', 'NVDA', 'AMZN']"
2016-05-17,"['NVDA', 'AMZN', 'GOOG']","['CMCSA', 'MSFT', 'INTC']","['MSFT', 'AEP', 'ORLY']","['AMD', 'NVDA', 'ENPH']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMZN']"
2016-05-18,"['NVDA', 'AMZN', 'GOOG']","['MU', 'MSFT', 'INTC']","['MSFT', 'AEP', 'ROST']","['AMD', 'NVDA', 'ENPH']","['NVDA', 'AMZN', 'AMD']","['AMD', 'NVDA', 'CHTR']"
2016-05-19,"['NVDA', 'AMZN', 'CSCO']","['MSFT', 'INTC', 'MU']","['MSFT', 'AMAT', 'COST']","['AMD', 'NVDA', 'MU']","['NVDA', 'AMZN', 'AMD']","['AMD', 'NVDA', 'AMZN']"
2016-05-20,"['NVDA', 'AMZN', 'AMAT']","['MSFT', 'INTC', 'SBUX']","['MSFT', 'TXN', 'ALGN']","['AMD', 'NVDA', 'CHTR']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'CHTR']"
2016-05-23,"['NVDA', 'AMZN', 'AMD']","['MSFT', 'INTC', 'AMGN']","['MSFT', 'ALGN', 'ORLY']","['NVDA', 'AMD', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'CHTR']"
2016-05-24,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'CMCSA']","['MSFT', 'AMAT', 'ALGN']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'CHTR']"
2016-05-25,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'EBAY']","['MSFT', 'WBA', 'AMGN']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-05-26,"['NVDA', 'TSLA', 'AMZN']","['MSFT', 'INTC', 'EBAY']","['MSFT', 'ON', 'AMGN']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMZN']"
2016-05-27,"['NVDA', 'AMZN', 'GOOG']","['AMAT', 'MSFT', 'INTC']","['MSFT', 'ON', 'VRTX']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMZN']"
2016-05-31,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'CDNS', 'AMAT']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-01,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'INTC', 'CMCSA']","['MU', 'MSFT', 'AMAT']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-02,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'AMAT', 'INTC']","['MSFT', 'CPRT', 'TMUS']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['NVDA', 'AMD', 'AMAT']"
2016-06-03,"['NVDA', 'AVGO', 'AMZN']","['MSFT', 'AMAT', 'INTC']","['MSFT', 'PANW', 'ON']","['AMD', 'NVDA', 'ENPH']","['NVDA', 'AMD', 'AMZN']","['NVDA', 'AMD', 'AMAT']"
2016-06-06,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'ON', 'PAYX']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-07,"['NVDA', 'TSLA', 'AMZN']","['MU', 'MSFT', 'INTC']","['MSFT', 'ON', 'CPRT']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-08,"['NVDA', 'TSLA', 'AMZN']","['MSFT', 'INTC', 'AMAT']","['MSFT', 'AMAT', 'CPRT']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-09,"['NVDA', 'TSLA', 'AMZN']","['MSFT', 'INTC', 'AMGN']","['MSFT', 'ON', 'MRVL']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-10,"['NVDA', 'AMZN', 'INTC']","['INTC', 'MSFT', 'TMUS']","['MSFT', 'AMAT', 'ON']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-13,"['NVDA', 'AMZN', 'META']","['MSFT', 'INTC', 'CPRT']","['MSFT', 'AMAT', 'ODFL']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-14,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'EXC']","['MSFT', 'AMAT', 'ODFL']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-15,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'INTC', 'EBAY']","['MSFT', 'AMAT', 'PAYX']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-16,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'SBUX']","['MSFT', 'AMAT', 'FANG']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-17,"['NVDA', 'AMZN', 'AMD']","['MSFT', 'INTC', 'PANW']","['MSFT', 'FANG', 'ALGN']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-20,"['NVDA', 'AMZN', 'AMD']","['MSFT', 'INTC', 'EBAY']","['MSFT', 'FANG', 'ALGN']","['AMD', 'NVDA', 'CPRT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'DLTR']"
2016-06-21,"['NVDA', 'AMZN', 'AMD']","['MSFT', 'MU', 'INTC']","['MSFT', 'MU', 'GILD']","['AMD', 'NVDA', 'CPRT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'DXCM']"
2016-06-22,"['NVDA', 'AMD', 'AMZN']","['MSFT', 'INTC', 'SBUX']","['MSFT', 'SBUX', 'FANG']","['AMD', 'NVDA', 'CPRT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'DLTR']"
2016-06-23,"['NVDA', 'MU', 'AMZN']","['MSFT', 'INTC', 'CPRT']","['MSFT', 'COST', 'VRTX']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'MU']"
2016-06-24,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'INTC', 'SBUX']","['MSFT', 'TXN', 'COST']","['AMD', 'NVDA', 'CPRT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'DLTR', 'NVDA']"
2016-06-27,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'INTC', 'GILD']","['MSFT', 'CMCSA', 'TXN']","['AMD', 'PANW', 'REGN']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'DXCM']"
2016-06-28,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'CSX', 'INTC']","['MSFT', 'PEP', 'AMGN']","['AMD', 'PANW', 'REGN']","['NVDA', 'AMD', 'AMZN']","['AMD', 'DXCM', 'NVDA']"
2016-06-29,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'INTC', 'CMCSA']","['MSFT', 'FANG']","['AMD', 'NVDA', 'PANW']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'DXCM']"
2016-06-30,"['NVDA', 'AMZN', 'MU']","['INTC', 'MSFT', 'CSX']","['CMCSA', 'MSFT', 'FANG']","['AMD', 'NVDA', 'PANW']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'DXCM']"
2016-07-01,"['NVDA', 'AMZN', 'MSFT']","['MSFT', 'INTC', 'CPRT']","['MSFT', 'CMCSA', 'FANG']","['AMD', 'PANW', 'IDXX']","['NVDA', 'AMD', 'AMZN']","['AMD', 'DXCM', 'NVDA']"
2016-07-05,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'INTC', 'GILD']","['MSFT', 'EXC', 'TXN']","['AMD', 'NVDA', 'ENPH']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'DXCM']"
2016-07-06,"['NVDA', 'AMZN', 'MSFT']","['MSFT', 'INTC', 'GILD']","['MSFT', 'EXC', 'CPRT']","['AMD', 'NVDA', 'ENPH']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'PAYX']"
2016-07-07,"['NVDA', 'AMZN', 'CMCSA']","['CMCSA', 'INTC', 'MSFT']","['MSFT', 'COST', 'EXC']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'LULU']"
2016-07-08,"['NVDA', 'AMZN', 'CSX']","['MSFT', 'INTC', 'SBUX']","['MSFT', 'EXC', 'PEP']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'PAYX']"
2016-07-11,"['NVDA', 'TSLA', 'AMZN']","['INTC', 'MSFT', 'CMCSA']","['MSFT', 'EXC', 'CPRT']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'MELI']"
2016-07-12,"['NVDA', 'AMZN', 'TSLA']","['INTC', 'MSFT', 'EXC']","['MSFT', 'EXC', 'CPRT']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'MELI']"
2016-07-13,"['NVDA', 'AMZN', 'CSX']","['INTC', 'MSFT', 'SBUX']","['MSFT', 'EXC', 'CPRT']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-07-14,"['NVDA', 'CSX', 'AMZN']","['INTC', 'MSFT', 'SBUX']","['MSFT', 'CPRT', 'ROST']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-07-15,"['NVDA', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'SBUX']","['MSFT', 'PEP', 'ROST']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-07-18,"['NVDA', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'GILD']","['MSFT', 'CPRT', 'ROST']","['AMD', 'NVDA', 'AMAT']","['AMD', 'NVDA', 'AMAT']","['AMD', 'NVDA', 'AMAT']"
2016-07-19,"['NVDA', 'MSFT', 'TSLA']","['MSFT', 'INTC', 'CMCSA']","['MSFT', 'DXCM', 'MNST']","['AMD', 'NVDA', 'AMAT']","['AMD', 'NVDA', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
