,gtaa_buy_signal,sentiment_buy,risk_buy,dm_buy_signal,paa_buy_signal,daa_buy_signal
2016-01-26,"['NVDA', 'AMZN', 'GOOGL', 'MSFT', 'META']","['MSFT', 'MU', 'INTC', 'EXC', 'TMUS']","['MSFT', 'MU', 'SBUX', 'GILD', 'AEP']","['MU', 'BKR', 'FTNT', 'CSX', 'VRTX']","['AMZN', 'NFLX', 'EA', 'NVDA', 'GOOGL']","['LULU', 'DLTR', 'XEL', 'ROST', 'EA']"
2016-01-27,"['NVDA', 'AMZN', 'META', 'GOOG', 'GOOGL']","['MSFT', 'INTC', 'MU', 'EXC', 'SIRI']","['MSFT', 'GILD', 'PCAR', 'SIRI', 'DLTR']","['MU', 'FTNT', 'BKR', 'CSX', 'VRTX']","['AMZN', 'NVDA', 'EA', 'NFLX', 'GOOGL']","['LULU', 'DLTR', 'XEL', 'ROST', 'EA']"
2016-01-28,"['AMZN', 'NVDA', 'META', 'MSFT', 'GOOGL']","['MSFT', 'MU', 'INTC', 'PCAR', 'SIRI']","['MSFT', 'PEP', 'PCAR', 'SIRI', 'ROST']","['MU', 'FTNT', 'QCOM', 'AMZN', 'CSX']","['AMZN', 'NFLX', 'NVDA', 'GOOGL', 'GOOG']","['LULU', 'FANG', 'DLTR', 'META', 'XEL']"
2016-01-29,"['NVDA', 'AMZN', 'AVGO', 'MSFT', 'GOOGL']","['MSFT', 'MU', 'INTC', 'TXN', 'PAYX']","['MSFT', 'MU', 'PEP', 'COST']","['MU', 'NVDA', 'VRTX', 'CSX', 'QCOM']","['AMZN', 'NVDA', 'GOOGL', 'GOOG', 'NFLX']","['LULU', 'FANG', 'DLTR', 'META', 'XEL']"
2016-02-01,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'META']","['MSFT', 'INTC', 'SBUX', 'ROST', 'PAYX']","['MSFT', 'EXC', 'PEP']","['MU', 'META', 'NVDA', 'VRTX', 'CSX']","['AMZN', 'NVDA', 'META', 'NFLX', 'GOOGL']","['LULU', 'META', 'DLTR', 'XEL', 'ROST']"
2016-02-02,"['NVDA', 'GOOGL', 'GOOG', 'AMZN', 'META']","['MSFT', 'INTC', 'PEP', 'ROST', 'VRTX']","['MSFT', 'COST']","['MU', 'QCOM', 'VRTX', 'CSX', 'BKR']","['META', 'AMZN', 'GOOGL', 'NVDA', 'NFLX']","['LULU', 'META', 'DLTR', 'XEL', 'ROST']"
2016-02-03,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'MSFT']","['MSFT', 'INTC', 'MU', 'PEP', 'ROST']","['MSFT', 'GILD', 'EXC', 'COST']","['MU', 'FTNT', 'CSX', 'QCOM', 'VRTX']","['META', 'AMZN', 'NVDA', 'GOOGL', 'NFLX']","['LULU', 'META', 'EXC', 'XEL', 'AEP']"
2016-02-04,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'AVGO']","['MSFT', 'INTC', 'FAST', 'PCAR', 'ROST']",['MSFT'],"['MU', 'FTNT', 'VRTX', 'TSLA', 'ILMN']","['AMZN', 'META', 'NVDA', 'NFLX', 'GOOGL']","['EXC', 'LULU', 'META', 'XEL', 'FAST']"
2016-02-05,"['NVDA', 'GOOGL', 'GOOG', 'META', 'MSFT']","['MSFT', 'INTC', 'FAST', 'PEP', 'DLTR']","['MSFT', 'GILD', 'PEP', 'DLTR']","['MU', 'WDAY', 'FTNT', 'VRTX', 'TSLA']","['META', 'AMZN', 'GOOGL', 'NVDA', 'GOOG']","['EXC', 'XEL', 'LULU', 'AEP', 'FAST']"
2016-02-08,"['NVDA', 'GOOGL', 'GOOG', 'META', 'MSFT']","['MSFT', 'INTC', 'PCAR', 'CHTR', 'ROST']","['MSFT', 'GILD']","['MU', 'WDAY', 'ENPH', 'TSLA', 'FTNT']","['META', 'GOOGL', 'NFLX', 'AMZN', 'GOOG']","['EXC', 'FAST', 'AEP', 'XEL', 'FANG']"
2016-02-09,"['NVDA', 'GOOGL', 'GOOG', 'META', 'MSFT']","['MSFT', 'INTC', 'PCAR', 'ROST', 'CSGP']","['MSFT', 'DLTR']","['ENPH', 'MU', 'WDAY', 'TSLA', 'ON']","['NFLX', 'META', 'GOOGL', 'AMZN', 'GOOG']","['EXC', 'XEL', 'FAST', 'AEP', 'ROST']"
2016-02-10,"['NVDA', 'GOOGL', 'GOOG', 'META', 'MSFT']","['MSFT', 'INTC', 'QCOM', 'ON', 'PEP']","['MSFT', 'QCOM', 'PEP', 'DLTR']","['MU', 'ENPH', 'WDAY', 'TSLA', 'ON']","['NFLX', 'META', 'AMZN', 'GOOGL', 'GOOG']","['AEP', 'XEL', 'EXC', 'FAST', 'LULU']"
2016-02-11,"['NVDA', 'GOOGL', 'GOOG', 'MSFT', 'META']","['MSFT', 'INTC', 'EXC', 'QCOM', 'ON']","['MSFT', 'QCOM', 'DLTR']","['MU', 'ENPH', 'WDAY', 'ON', 'VRTX']","['AMZN', 'META', 'NFLX', 'GOOGL', 'GOOG']","['XEL', 'FANG', 'FAST', 'AEP', 'EXC']"
2016-02-12,"['NVDA', 'GOOGL', 'GOOG', 'META', 'MSFT']","['MSFT', 'INTC', 'EXC', 'GILD', 'ON']","['MSFT', 'PEP', 'DLTR', 'ORLY']","['MU', 'WDAY', 'ON', 'FTNT', 'TSLA']","['AMZN', 'NFLX', 'META', 'GOOGL', 'GOOG']","['FAST', 'XEL', 'FANG', 'EXC', 'AEP']"
2016-02-16,"['NVDA', 'GOOG', 'META', 'GOOGL', 'MSFT']","['MSFT', 'INTC', 'ON', 'TMUS', 'ROST']","['MSFT', 'AMGN']","['WDAY', 'MU', 'TSLA', 'VRTX', 'ON']","['AMZN', 'META', 'NFLX', 'GOOGL', 'GOOG']","['FAST', 'EXC', 'LULU', 'ODFL', 'ROST']"
2016-02-17,"['NVDA', 'AMZN', 'GOOG', 'GOOGL', 'META']","['MSFT', 'INTC', 'FAST', 'CDNS', 'ROST']","['MSFT', 'SBUX', 'EXC', 'FAST', 'CDNS']","['ENPH', 'WDAY', 'VRTX', 'FTNT', 'TSLA']","['AMZN', 'NFLX', 'META', 'GOOGL', 'GOOG']","['FAST', 'LULU', 'EXC', 'DLTR', 'META']"
2016-02-18,"['NVDA', 'GOOGL', 'GOOG', 'META', 'MSFT']","['MSFT', 'INTC', 'ON', 'FAST', 'PCAR']","['MSFT', 'EXC', 'ON', 'FAST', 'CPRT']","['WDAY', 'FTNT', 'VRTX', 'ON', 'TSLA']","['AMZN', 'NVDA', 'META', 'NFLX', 'GOOGL']","['FAST', 'EXC', 'NVDA', 'LULU', 'ODFL']"
2016-02-19,"['NVDA', 'AMZN', 'AMAT', 'GOOGL', 'MSFT']","['INTC', 'MSFT', 'TXN', 'ON', 'SIRI']","['MSFT', 'CMCSA', 'EXC', 'TXN', 'ON']","['WDAY', 'TSLA', 'VRTX', 'ON', 'FTNT']","['AMZN', 'NVDA', 'GOOGL', 'META', 'NFLX']","['FAST', 'NVDA', 'ODFL', 'BKNG', 'EXC']"
2016-02-22,"['NVDA', 'AMZN', 'GOOG', 'GOOGL', 'META']","['MSFT', 'INTC', 'EXC', 'TMUS', 'ON']","['MSFT', 'EXC', 'ON', 'DLTR', 'CPRT']","['WDAY', 'MU', 'FTNT', 'VRTX', 'ON']","['AMZN', 'NVDA', 'NFLX', 'GOOGL', 'META']","['FAST', 'NVDA', 'EXC', 'ODFL', 'BKNG']"
2016-02-23,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'MSFT']","['MSFT', 'INTC', 'CMCSA', 'EXC', 'ON']","['MSFT', 'EXC', 'ON', 'XEL', 'COST']","['MU', 'WDAY', 'VRTX', 'FTNT', 'REGN']","['AMZN', 'NVDA', 'GOOGL', 'META', 'NFLX']","['FAST', 'NVDA', 'ODFL', 'XEL', 'EXC']"
2016-02-24,"['NVDA', 'AMZN', 'GOOG', 'GOOGL', 'META']","['MSFT', 'INTC', 'DXCM', 'ON', 'SIRI']","['MSFT', 'EXC', 'ON']","['MU', 'WDAY', 'VRTX', 'FTNT', 'REGN']","['AMZN', 'NVDA', 'META', 'NFLX', 'GOOGL']","['FAST', 'NVDA', 'EXC', 'ODFL', 'XEL']"
2016-02-25,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'META']","['MSFT', 'INTC', 'EXC', 'QCOM', 'EBAY']","['MSFT', 'AMAT', 'EXC', 'QCOM', 'ON']","['VRTX', 'WDAY', 'REGN', 'NXPI', 'XEL']","['NVDA', 'AMZN', 'NFLX', 'META', 'GOOGL']","['FAST', 'NVDA', 'EXC', 'AEP', 'ODFL']"
2016-02-26,"['NVDA', 'AMZN', 'GOOG', 'GOOGL', 'MSFT']","['MSFT', 'INTC', 'EXC', 'SBUX', 'EBAY']","['MSFT', 'EXC', 'AMAT', 'SBUX', 'ON']","['VRTX', 'WDAY', 'REGN', 'AMZN', 'AAPL']","['NVDA', 'AMZN', 'NFLX', 'META', 'GOOGL']","['FAST', 'NVDA', 'EXC', 'ODFL', 'META']"
2016-02-29,"['NVDA', 'AMZN', 'GOOG', 'GOOGL', 'AVGO']","['MSFT', 'INTC', 'CMCSA', 'SBUX', 'EBAY']","['MSFT', 'AMAT', 'DLTR', 'COST', 'ON']","['MU', 'VRTX', 'WDAY', 'REGN', 'BIIB']","['AMZN', 'NVDA', 'NFLX', 'META', 'GOOGL']","['FAST', 'BKNG', 'NVDA', 'ODFL', 'EXC']"
2016-03-01,"['NVDA', 'AMZN', 'GOOGL', 'AVGO', 'GOOG']","['MSFT', 'INTC', 'EBAY', 'CPRT', 'ROST']","['MSFT', 'AMAT', 'ON', 'PCAR']","['ENPH', 'VRTX', 'FAST', 'NXPI', 'NFLX']","['AMZN', 'NVDA', 'NFLX', 'META', 'GOOGL']","['FAST', 'NVDA', 'BKNG', 'CPRT', 'ODFL']"
2016-03-02,"['NVDA', 'AMZN', 'AVGO', 'GOOGL', 'GOOG']","['MSFT', 'INTC', 'AMAT', 'GILD', 'ROST']","['MSFT', 'ON', 'PCAR']","['ENPH', 'NVDA', 'FAST', 'NFLX', 'XEL']","['AMZN', 'NVDA', 'NFLX', 'META', 'GOOGL']","['NVDA', 'FAST', 'BKNG', 'CPRT', 'QCOM']"
2016-03-03,"['NVDA', 'AVGO', 'AMZN', 'GOOGL', 'GOOG']","['INTC', 'MSFT', 'SBUX', 'AMAT', 'CPRT']","['MSFT', 'ON', 'VRTX']","['ENPH', 'VRTX', 'FAST', 'REGN', 'BKR']","['AMZN', 'NVDA', 'NFLX', 'META', 'SBUX']","['ENPH', 'FAST', 'NVDA', 'AMD', 'BKNG']"
2016-03-04,"['NVDA', 'AVGO', 'AMZN', 'GOOGL', 'GOOG']","['MSFT', 'INTC', 'CPRT', 'AMAT', 'PCAR']","['MSFT', 'ON', 'ROST']","['VRTX', 'BIIB', 'XEL', 'FAST', 'REGN']","['NFLX', 'AMZN', 'NVDA', 'META', 'SBUX']","['ENPH', 'NVDA', 'BKNG', 'CPRT', 'AMD']"
2016-03-07,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'AVGO']","['MSFT', 'INTC', 'AMAT', 'CPRT', 'FAST']","['MSFT', 'ON', 'ROST']","['ENPH', 'ALGN', 'ON', 'FAST', 'KLAC']","['AMZN', 'NFLX', 'NVDA', 'META', 'ORLY']","['ENPH', 'NVDA', 'AMD', 'WDAY', 'BKNG']"
2016-03-08,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'MSFT']","['MSFT', 'INTC', 'AMAT', 'CPRT', 'ON']","['MSFT', 'ON', 'XEL', 'ROST', 'ADP']","['ON', 'XEL', 'BKR', 'ILMN', 'FAST']","['NFLX', 'AMZN', 'NVDA', 'META', 'ORLY']","['ENPH', 'WDAY', 'NVDA', 'BKNG', 'TSLA']"
2016-03-09,"['NVDA', 'AMZN', 'GOOGL', 'CSCO', 'AVGO']","['MSFT', 'INTC', 'AMAT', 'AMGN', 'WBA']","['MSFT', 'ON', 'XEL', 'ROST', 'ADP']","['ENPH', 'BKR', 'XEL', 'ON', 'FAST']","['NFLX', 'AMZN', 'NVDA', 'META', 'ORLY']","['ENPH', 'WDAY', 'TSLA', 'NVDA', 'ADSK']"
2016-03-10,"['NVDA', 'AMZN', 'GOOG', 'AVGO', 'GOOGL']","['MSFT', 'INTC', 'SIRI', 'AMGN', 'ON']","['MSFT', 'ON', 'XEL', 'ROST']","['BKR', 'XEL', 'ON', 'FAST', 'DXCM']","['NFLX', 'AMZN', 'NVDA', 'META', 'ORLY']","['ENPH', 'WDAY', 'TSLA', 'NVDA', 'MELI']"
2016-03-11,"['NVDA', 'AMZN', 'AVGO', 'GOOG', 'GOOGL']","['MSFT', 'INTC', 'AMAT', 'PANW', 'MNST']","['MSFT', 'PANW', 'MNST', 'ON', 'XEL']","['ENPH', 'MRVL', 'ALGN', 'XEL', 'FAST']","['AMZN', 'NFLX', 'NVDA', 'META', 'GOOGL']","['ENPH', 'AMD', 'NVDA', 'WDAY', 'AMAT']"
2016-03-14,"['NVDA', 'AMZN', 'GOOG', 'AMD', 'GOOGL']","['MSFT', 'INTC', 'MU', 'PANW', 'MNST']","['MSFT', 'PANW', 'MNST', 'XEL', 'ON']","['ENPH', 'MRVL', 'ALGN', 'REGN', 'XEL']","['NFLX', 'AMZN', 'NVDA', 'META', 'GOOGL']","['AMD', 'WDAY', 'ENPH', 'TSLA', 'NVDA']"
2016-03-15,"['NVDA', 'AMZN', 'GOOG', 'AVGO', 'GOOGL']","['MSFT', 'INTC', 'AMAT', 'PANW', 'DXCM']","['MSFT', 'QCOM', 'PANW', 'MNST', 'PEP']","['ENPH', 'VRTX', 'REGN', 'MRVL', 'META']","['NFLX', 'AMZN', 'NVDA', 'META', 'GOOGL']","['TSLA', 'AMD', 'WDAY', 'NVDA', 'AMAT']"
2016-03-16,"['NVDA', 'AMZN', 'AVGO', 'GOOG', 'MSFT']","['MSFT', 'INTC', 'SBUX', 'CHTR', 'AMGN']","['MSFT', 'QCOM', 'ADBE', 'ROST', 'ON']","['VRTX', 'MU', 'REGN', 'NVDA', 'MRVL']","['NFLX', 'AMZN', 'NVDA', 'META', 'GOOGL']","['AMD', 'TSLA', 'WDAY', 'NVDA', 'ALGN']"
2016-03-17,"['NVDA', 'AMZN', 'AVGO', 'GOOGL', 'GOOG']","['MSFT', 'INTC', 'CMCSA', 'CPRT', 'SBUX']","['MSFT', 'CMCSA', 'CPRT', 'XEL', 'ROST']","['VRTX', 'MU', 'REGN', 'NVDA', 'AMD']","['NFLX', 'AMZN', 'NVDA', 'META', 'GOOGL']","['AMD', 'TSLA', 'NVDA', 'AMAT', 'EXC']"
2016-03-18,"['NVDA', 'AMZN', 'TSLA', 'AVGO', 'MSFT']","['MSFT', 'INTC', 'CMCSA', 'SBUX', 'CPRT']","['MSFT', 'CMCSA', 'ADBE', 'CPRT', 'ON']","['AMD', 'NVDA', 'VRTX', 'REGN', 'FAST']","['NFLX', 'NVDA', 'AMZN', 'META', 'GOOGL']","['AMD', 'TSLA', 'WDAY', 'AMAT', 'AVGO']"
2016-03-21,"['NVDA', 'AMZN', 'TSLA', 'GOOG', 'GOOGL']","['MSFT', 'INTC', 'AMAT', 'GILD', 'PEP']","['MSFT', 'ADBE', 'SIRI', 'ROST', 'ON']","['NVDA', 'MU', 'VRTX', 'FAST', 'REGN']","['NFLX', 'NVDA', 'AMZN', 'GOOGL', 'META']","['AMD', 'TSLA', 'FAST', 'AVGO', 'LRCX']"
2016-03-22,"['NVDA', 'AMZN', 'TSLA', 'AVGO', 'GOOG']","['MSFT', 'INTC', 'AMAT', 'AMGN', 'PEP']","['MSFT', 'ADBE', 'AMGN', 'ON', 'ROST']","['NVDA', 'MU', 'REGN', 'VRTX', 'FAST']","['NFLX', 'AMZN', 'NVDA', 'GOOGL', 'META']","['AMD', 'TSLA', 'AVGO', 'LRCX', 'EXC']"
2016-03-23,"['NVDA', 'AMZN', 'GOOG', 'AVGO', 'GOOGL']","['MSFT', 'INTC', 'EXC', 'AMAT', 'ON']","['MSFT', 'ON', 'ADI', 'ROST']","['NVDA', 'VRTX', 'REGN', 'FAST', 'AMD']","['NFLX', 'NVDA', 'AMZN', 'GOOGL', 'META']","['AMD', 'AVGO', 'LRCX', 'EXC', 'NVDA']"
2016-03-24,"['NVDA', 'AMZN', 'GOOG', 'GOOGL', 'AVGO']","['MSFT', 'INTC', 'AMAT', 'EXC', 'AMGN']","['MSFT', 'ROST', 'ADI']","['ENPH', 'NVDA', 'VRTX', 'MU', 'REGN']","['NFLX', 'NVDA', 'AMZN', 'META', 'GOOGL']","['AMD', 'TSLA', 'EXC', 'AVGO', 'FAST']"
2016-03-28,"['NVDA', 'AMZN', 'TSLA', 'GOOG', 'GOOGL']","['MSFT', 'INTC', 'EXC', 'SBUX', 'AMAT']","['MSFT', 'EXC', 'ROST', 'ADI']","['ENPH', 'NVDA', 'VRTX', 'REGN', 'FAST']","['NFLX', 'NVDA', 'AMZN', 'META', 'GOOGL']","['AMD', 'NVDA', 'EXC', 'AVGO', 'MELI']"
2016-03-29,"['NVDA', 'AMZN', 'TSLA', 'GOOGL', 'GOOG']","['MSFT', 'INTC', 'EXC', 'AMAT', 'TMUS']","['MSFT', 'EXC', 'ROST', 'COST', 'ORLY']","['NVDA', 'VRTX', 'MU', 'REGN', 'FAST']","['NFLX', 'NVDA', 'AMZN', 'META', 'GOOGL']","['AMD', 'NVDA', 'EXC', 'LRCX', 'AVGO']"
2016-03-30,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'META']","['MSFT', 'INTC', 'AMAT', 'EXC', 'CTSH']","['MSFT', 'GILD', 'ROST']","['NVDA', 'VRTX', 'MU', 'REGN', 'FAST']","['NVDA', 'NFLX', 'AMZN', 'MSFT', 'META']","['AMD', 'NVDA', 'EXC', 'LRCX', 'AVGO']"
2016-03-31,"['NVDA', 'TSLA', 'AMZN', 'LRCX', 'GOOG']","['MSFT', 'INTC', 'EXC', 'SBUX', 'DXCM']","['MSFT', 'ROST']","['NVDA', 'VRTX', 'MU', 'REGN', 'FAST']","['NVDA', 'NFLX', 'AMZN', 'MSFT', 'META']","['AMD', 'NVDA', 'EXC', 'LRCX', 'WDAY']"
2016-04-01,"['NVDA', 'TSLA', 'AMZN', 'GOOGL', 'GOOG']","['MSFT', 'INTC', 'EXC', 'SBUX', 'DXCM']","['MSFT', 'ROST']","['NVDA', 'VRTX', 'XEL', 'AVGO', 'FAST']","['NFLX', 'NVDA', 'AMZN', 'META', 'MSFT']","['AMD', 'TSLA', 'NVDA', 'EXC', 'LULU']"
2016-04-04,"['NVDA', 'TSLA', 'AMZN', 'META', 'GOOGL']","['INTC', 'MSFT', 'AMAT', 'DXCM', 'WBA']","['MSFT', 'FAST', 'AMGN', 'ADP']","['NVDA', 'MU', 'VRTX', 'BKR', 'ISRG']","['NFLX', 'NVDA', 'AMZN', 'GOOGL', 'MSFT']","['AMD', 'TSLA', 'NVDA', 'LRCX', 'LULU']"
2016-04-05,"['NVDA', 'TSLA', 'AVGO', 'AMZN', 'GOOGL']","['INTC', 'MSFT', 'AMAT', 'XEL', 'DXCM']","['MSFT', 'ROST', 'COST', 'ADP']","['NVDA', 'MU', 'BKR', 'VRTX', 'KLAC']","['NFLX', 'NVDA', 'AMZN', 'GOOGL', 'MSFT']","['TSLA', 'NVDA', 'AMD', 'LRCX', 'MRVL']"
2016-04-06,"['NVDA', 'TSLA', 'AMZN', 'AVGO', 'GOOGL']","['MSFT', 'INTC', 'GILD', 'WBA', 'FAST']","['MSFT', 'FAST', 'VRTX', 'ADP', 'ROST']","['NVDA', 'MU', 'AMD', 'ISRG', 'KLAC']","['NFLX', 'NVDA', 'AMZN', 'GOOGL', 'GOOG']","['TSLA', 'AMD', 'LRCX', 'NVDA', 'MRVL']"
2016-04-07,"['NVDA', 'TSLA', 'AMZN', 'GOOG', 'GOOGL']","['INTC', 'MSFT', 'AMGN', 'XEL', 'ROST']","['MU', 'MSFT', 'ROST', 'ADP', 'ADSK']","['NVDA', 'MU', 'KLAC', 'ISRG', 'META']","['NFLX', 'NVDA', 'AMZN', 'GOOGL', 'GOOG']","['TSLA', 'NVDA', 'AVGO', 'LRCX', 'AMAT']"
2016-04-08,"['NVDA', 'TSLA', 'AMZN', 'META', 'GOOG']","['MSFT', 'INTC', 'SBUX', 'AMGN', 'XEL']","['MSFT', 'ROST', 'ADSK', 'ADP', 'ALGN']","['NVDA', 'MU', 'AMD', 'ISRG', 'AVGO']","['NFLX', 'NVDA', 'AMZN', 'ALGN', 'GOOGL']","['AMD', 'TSLA', 'NVDA', 'AVGO', 'AMAT']"
2016-04-11,"['NVDA', 'TSLA', 'AMZN', 'META', 'GOOGL']","['MSFT', 'INTC', 'AMAT', 'PCAR', 'AMGN']","['MSFT', 'SBUX', 'ADBE', 'ROST', 'ADSK']","['NVDA', 'ISRG', 'AVGO', 'KLAC', 'REGN']","['NVDA', 'NFLX', 'AMZN', 'GOOGL', 'GOOG']","['TSLA', 'NVDA', 'AMD', 'AVGO', 'LRCX']"
2016-04-12,"['NVDA', 'TSLA', 'AMZN', 'CSCO', 'GOOGL']","['MSFT', 'INTC', 'AMAT', 'SIRI', 'DXCM']","['MSFT', 'ADSK', 'COST', 'ROST', 'ALGN']","['NVDA', 'AMD', 'ISRG', 'KLAC', 'AVGO']","['NFLX', 'NVDA', 'AMZN', 'GOOGL', 'GOOG']","['TSLA', 'NVDA', 'AMD', 'ISRG', 'FANG']"
2016-04-13,"['NVDA', 'AAPL', 'META', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'SBUX', 'AMAT', 'WBA']","['MSFT', 'WBA', 'PCAR', 'COST', 'ROST']","['NVDA', 'ENPH', 'AVGO', 'AMD', 'KLAC']","['NVDA', 'NFLX', 'AMZN', 'GOOGL', 'GOOG']","['TSLA', 'NVDA', 'AMD', 'AVGO', 'LRCX']"
2016-04-14,"['NVDA', 'AAPL', 'AMZN', 'TSLA', 'META']","['INTC', 'MSFT', 'QCOM', 'PCAR', 'ROST']","['MSFT', 'PCAR', 'ROST', 'COST', 'ADSK']","['NVDA', 'ENPH', 'AVGO', 'KLAC', 'VRTX']","['NVDA', 'NFLX', 'AMZN', 'GOOGL', 'GOOG']","['NVDA', 'TSLA', 'AVGO', 'AMAT', 'MELI']"
2016-04-15,"['NVDA', 'AMZN', 'TSLA', 'GOOG', 'GOOGL']","['MSFT', 'INTC', 'SBUX', 'PEP', 'AMGN']","['MSFT', 'COST', 'PCAR', 'ROST', 'ADSK']","['NVDA', 'ENPH', 'VRTX', 'KLAC', 'ISRG']","['NVDA', 'NFLX', 'AMZN', 'GOOGL', 'GOOG']","['NVDA', 'MELI', 'TSLA', 'AMD', 'AMAT']"
2016-04-18,"['NVDA', 'AMZN', 'TSLA', 'GOOGL', 'NFLX']","['MSFT', 'INTC', 'GILD', 'PCAR', 'ROST']","['MSFT', 'QCOM', 'PCAR', 'ROST', 'COST']","['NVDA', 'MU', 'KLAC', 'ISRG', 'ALGN']","['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'MSFT']","['NVDA', 'MELI', 'AMZN', 'AMAT', 'ILMN']"
2016-04-19,"['NVDA', 'TSLA', 'AMZN', 'GOOGL', 'GOOG']","['INTC', 'MSFT', 'PCAR', 'AMGN', 'PAYX']","['MSFT', 'PCAR', 'ROST', 'VRSK', 'ALGN']","['NVDA', 'ILMN', 'KLAC', 'MU', 'ISRG']","['AMZN', 'NVDA', 'GOOGL', 'GOOG', 'MSFT']","['NVDA', 'MELI', 'AMZN', 'LRCX', 'FANG']"
2016-04-20,"['NVDA', 'TSLA', 'INTC', 'AMZN', 'LRCX']","['INTC', 'MSFT', 'EXC', 'SIRI', 'AMGN']","['MSFT', 'ON', 'AMGN', 'ROST', 'ALGN']","['NVDA', 'ISRG', 'KLAC', 'ILMN', 'AMZN']","['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'ALGN']","['MELI', 'NVDA', 'AMZN', 'ISRG', 'FANG']"
2016-04-21,"['NVDA', 'GOOGL', 'GOOG', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'GILD', 'EXC', 'CHTR']","['MSFT', 'QCOM', 'ON', 'AMGN', 'ROST']","['NVDA', 'MU', 'ISRG', 'AMZN', 'ALGN']","['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'META']","['NVDA', 'MELI', 'AMZN', 'ISRG', 'LULU']"
2016-04-22,"['NVDA', 'AMD', 'GOOGL', 'MSFT', 'GOOG']","['MSFT', 'INTC', 'EBAY', 'GILD', 'EXC']","['MSFT', 'WBA', 'AEP', 'ON', 'AMGN']","['AMD', 'NVDA', 'ENPH', 'MU', 'ISRG']","['AMD', 'NVDA', 'AMZN', 'GOOGL', 'GOOG']","['AMD', 'NVDA', 'MELI', 'TSLA', 'ALGN']"
2016-04-25,"['NVDA', 'AMD', 'TSLA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'EXC', 'PCAR', 'PEP']","['MSFT', 'PCAR', 'PEP', 'WBA', 'ON']","['AMD', 'ENPH', 'NVDA', 'ISRG', 'ALGN']","['NVDA', 'AMD', 'AMZN', 'META', 'GOOGL']","['AMD', 'NVDA', 'TSLA', 'FANG', 'MELI']"
2016-04-26,"['NVDA', 'GOOGL', 'GOOG', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'EXC', 'PCAR', 'PEP']","['MSFT', 'ON', 'PCAR', 'PEP', 'AMGN']","['AMD', 'ENPH', 'NVDA', 'ILMN', 'ISRG']","['NVDA', 'AMD', 'AMZN', 'META', 'AVGO']","['AMD', 'TSLA', 'FANG', 'NVDA', 'MELI']"
2016-04-27,"['NVDA', 'AMZN', 'GOOGL', 'GOOG', 'META']","['MSFT', 'INTC', 'AMAT', 'PCAR', 'SIRI']","['MSFT', 'PCAR', 'ON', 'AMGN', 'ROST']","['AMD', 'ENPH', 'NVDA', 'FANG', 'ISRG']","['NVDA', 'AMD', 'AMZN', 'META', 'AVGO']","['AMD', 'NVDA', 'FANG', 'MELI', 'PCAR']"
2016-04-28,"['NVDA', 'AMZN', 'META', 'GOOG', 'MSFT']","['MSFT', 'INTC', 'AMAT', 'DXCM', 'AMGN']","['MSFT', 'AEP', 'ON', 'AMGN', 'PCAR']","['AMD', 'ENPH', 'NVDA', 'ILMN', 'ISRG']","['NVDA', 'AMD', 'META', 'AMZN', 'AVGO']","['AMD', 'NVDA', 'FANG', 'PCAR', 'ADSK']"
2016-04-29,"['NVDA', 'AMZN', 'TSLA', 'GOOG', 'LRCX']","['MSFT', 'INTC', 'AMAT', 'SBUX', 'AMGN']","['MSFT', 'AMAT', 'PEP', 'ON', 'PCAR']","['AMD', 'ENPH', 'NVDA', 'ILMN', 'IDXX']","['NVDA', 'AMD', 'AMZN', 'META', 'IDXX']","['AMD', 'IDXX', 'AMZN', 'FANG', 'MELI']"
2016-05-02,"['NVDA', 'AMZN', 'TSLA', 'LRCX', 'GOOGL']","['MSFT', 'INTC', 'GILD', 'AMAT', 'EBAY']","['MSFT', 'AMAT', 'EBAY', 'SBUX', 'ON']","['AMD', 'ILMN', 'ISRG', 'FANG', 'IDXX']","['AMD', 'AMZN', 'NVDA', 'META', 'GOOG']","['AMD', 'AMZN', 'FANG', 'IDXX', 'ADSK']"
2016-05-03,"['NVDA', 'AMZN', 'TSLA', 'CSCO', 'LRCX']","['INTC', 'MSFT', 'AMAT', 'CTSH', 'AMGN']","['MSFT', 'AMAT', 'EBAY', 'MNST', 'WBA']","['AMD', 'MU', 'ILMN', 'REGN', 'IDXX']","['NVDA', 'AMZN', 'AMD', 'META', 'GOOG']","['AMD', 'AMZN', 'IDXX', 'FANG', 'MELI']"
