,gtaa_buy_signal,sentiment_buy,risk_buy,dm_buy_signal,paa_buy_signal,daa_buy_signal
2016-02-08,"['NVDA', 'GOOGL', 'GOOG']","['MSFT', 'INTC', 'PCAR']","['CSX', 'ADBE', 'QCOM']","['MU', 'WDAY', 'ENPH']","['META', 'GOOGL', 'NFLX']","['EXC', 'FAST', 'AEP']"
2016-02-09,"['NVDA', 'GOOGL', 'GOOG']","['MSFT', 'INTC', 'PCAR']","['ADBE', 'FANG', 'ALGN']","['ENPH', 'MU', 'WDAY']","['NFLX', 'META', 'GOOGL']","['EXC', 'XEL', 'FAST']"
2016-02-10,"['NVDA', 'GOOGL', 'GOOG']","['MSFT', 'INTC', 'QCOM']","['ADBE', 'VRTX', 'FANG']","['MU', 'ENPH', 'WDAY']","['NFLX', 'META', 'AMZN']","['AEP', 'XEL', 'EXC']"
2016-02-11,"['NVDA', 'GOOGL', 'GOOG']","['MSFT', 'INTC', 'EXC']","['ADBE', 'FANG', 'ALGN']","['MU', 'ENPH', 'WDAY']","['AMZN', 'META', 'NFLX']","['XEL', 'FANG', 'FAST']"
2016-02-12,"['NVDA', 'GOOGL', 'GOOG']","['MSFT', 'INTC', 'EXC']","['CMCSA', 'ADBE', 'TMUS']","['MU', 'WDAY', 'ON']","['AMZN', 'NFLX', 'META']","['FAST', 'XEL', 'FANG']"
2016-02-16,"['NVDA', 'GOOG', 'META']","['MSFT', 'INTC', 'ON']","['VRTX', 'FANG', 'CHTR']","['WDAY', 'MU', 'TSLA']","['AMZN', 'META', 'NFLX']","['FAST', 'EXC', 'LULU']"
2016-02-17,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'FAST']","['MU', 'FANG', 'VRTX']","['ENPH', 'WDAY', 'VRTX']","['AMZN', 'NFLX', 'META']","['FAST', 'LULU', 'EXC']"
2016-02-18,"['NVDA', 'GOOGL', 'GOOG']","['MSFT', 'INTC', 'ON']","['MU', 'VRTX', 'FANG']","['WDAY', 'FTNT', 'VRTX']","['AMZN', 'NVDA', 'META']","['FAST', 'EXC', 'NVDA']"
2016-02-19,"['NVDA', 'AMZN', 'AMAT']","['INTC', 'MSFT', 'TXN']","['MU', 'EA', 'VRTX']","['WDAY', 'TSLA', 'VRTX']","['AMZN', 'NVDA', 'GOOGL']","['FAST', 'NVDA', 'ODFL']"
2016-02-22,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'EXC']","['MU', 'TXN', 'AEP']","['WDAY', 'MU', 'FTNT']","['AMZN', 'NVDA', 'NFLX']","['FAST', 'NVDA', 'EXC']"
2016-02-23,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'CMCSA']","['CHTR', 'VRTX', 'FANG']","['MU', 'WDAY', 'VRTX']","['AMZN', 'NVDA', 'GOOGL']","['FAST', 'NVDA', 'ODFL']"
2016-02-24,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'DXCM']","['AEP', 'FANG']","['MU', 'WDAY', 'VRTX']","['AMZN', 'NVDA', 'META']","['FAST', 'NVDA', 'EXC']"
2016-02-25,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'EXC']","['PANW', 'MU', 'AEP']","['VRTX', 'WDAY', 'REGN']","['NVDA', 'AMZN', 'NFLX']","['FAST', 'NVDA', 'EXC']"
2016-02-26,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'EXC']","['MU', 'ADBE', 'AEP']","['VRTX', 'WDAY', 'REGN']","['NVDA', 'AMZN', 'NFLX']","['FAST', 'NVDA', 'EXC']"
2016-02-29,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'CMCSA']","['CSX', 'AEP', 'ADP']","['MU', 'VRTX', 'WDAY']","['AMZN', 'NVDA', 'NFLX']","['FAST', 'BKNG', 'NVDA']"
2016-03-01,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'EBAY']","['CTSH', 'TMUS', 'AEP']","['ENPH', 'VRTX', 'FAST']","['AMZN', 'NVDA', 'NFLX']","['FAST', 'NVDA', 'BKNG']"
2016-03-02,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'INTC', 'AMAT']","['EXC', 'AEP']","['ENPH', 'NVDA', 'FAST']","['AMZN', 'NVDA', 'NFLX']","['NVDA', 'FAST', 'BKNG']"
2016-03-03,"['NVDA', 'AVGO', 'AMZN']","['INTC', 'MSFT', 'SBUX']","['EXC', 'TMUS', 'AEP']","['ENPH', 'VRTX', 'FAST']","['AMZN', 'NVDA', 'NFLX']","['ENPH', 'FAST', 'NVDA']"
2016-03-04,"['NVDA', 'AVGO', 'AMZN']","['MSFT', 'INTC', 'CPRT']","['GILD', 'CMCSA', 'FAST']","['VRTX', 'BIIB', 'XEL']","['NFLX', 'AMZN', 'NVDA']","['ENPH', 'NVDA', 'BKNG']"
2016-03-07,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'AMAT']","['MU', 'CMCSA', 'AEP']","['ENPH', 'ALGN', 'ON']","['AMZN', 'NFLX', 'NVDA']","['ENPH', 'NVDA', 'AMD']"
2016-03-08,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'AMAT']","['MU', 'SBUX', 'TMUS']","['ON', 'XEL', 'BKR']","['NFLX', 'AMZN', 'NVDA']","['ENPH', 'WDAY', 'NVDA']"
2016-03-09,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'AMAT']","['MU', 'QCOM', 'TXN']","['ENPH', 'BKR', 'XEL']","['NFLX', 'AMZN', 'NVDA']","['ENPH', 'WDAY', 'TSLA']"
2016-03-10,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'SIRI']","['QCOM', 'TXN', 'CHTR']","['BKR', 'XEL', 'ON']","['NFLX', 'AMZN', 'NVDA']","['ENPH', 'WDAY', 'TSLA']"
2016-03-11,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'INTC', 'AMAT']","['TMUS', 'SIRI', 'TXN']","['ENPH', 'MRVL', 'ALGN']","['AMZN', 'NFLX', 'NVDA']","['ENPH', 'AMD', 'NVDA']"
2016-03-14,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'MU']","['GILD', 'EXC', 'TXN']","['ENPH', 'MRVL', 'ALGN']","['NFLX', 'AMZN', 'NVDA']","['AMD', 'WDAY', 'ENPH']"
2016-03-15,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'AMAT']","['CSX', 'MU', 'EXC']","['ENPH', 'VRTX', 'REGN']","['NFLX', 'AMZN', 'NVDA']","['TSLA', 'AMD', 'WDAY']"
2016-03-16,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'INTC', 'SBUX']","['MU', 'GILD', 'EXC']","['VRTX', 'MU', 'REGN']","['NFLX', 'AMZN', 'NVDA']","['AMD', 'TSLA', 'WDAY']"
2016-03-17,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'INTC', 'CMCSA']","['MU', 'EXC', 'TXN']","['VRTX', 'MU', 'REGN']","['NFLX', 'AMZN', 'NVDA']","['AMD', 'TSLA', 'NVDA']"
2016-03-18,"['NVDA', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'CMCSA']",['EXC'],"['AMD', 'NVDA', 'VRTX']","['NFLX', 'NVDA', 'AMZN']","['AMD', 'TSLA', 'WDAY']"
2016-03-21,"['NVDA', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'AMAT']","['EBAY', 'EXC', 'VRTX']","['NVDA', 'MU', 'VRTX']","['NFLX', 'NVDA', 'AMZN']","['AMD', 'TSLA', 'FAST']"
2016-03-22,"['NVDA', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'AMAT']","['EXC', 'VRTX']","['NVDA', 'MU', 'REGN']","['NFLX', 'AMZN', 'NVDA']","['AMD', 'TSLA', 'AVGO']"
2016-03-23,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'EXC']","['QCOM', 'EBAY']","['NVDA', 'VRTX', 'REGN']","['NFLX', 'NVDA', 'AMZN']","['AMD', 'AVGO', 'LRCX']"
2016-03-24,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'AMAT']","['GILD', 'QCOM', 'BIIB']","['ENPH', 'NVDA', 'VRTX']","['NFLX', 'NVDA', 'AMZN']","['AMD', 'TSLA', 'EXC']"
2016-03-28,"['NVDA', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'EXC']",['QCOM'],"['ENPH', 'NVDA', 'VRTX']","['NFLX', 'NVDA', 'AMZN']","['AMD', 'NVDA', 'EXC']"
2016-03-29,"['NVDA', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'EXC']",['TMUS'],"['NVDA', 'VRTX', 'MU']","['NFLX', 'NVDA', 'AMZN']","['AMD', 'NVDA', 'EXC']"
2016-03-30,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'AMAT']",['TMUS'],"['NVDA', 'VRTX', 'MU']","['NVDA', 'NFLX', 'AMZN']","['AMD', 'NVDA', 'EXC']"
2016-03-31,"['NVDA', 'TSLA', 'AMZN']","['MSFT', 'INTC', 'EXC']",['TMUS'],"['NVDA', 'VRTX', 'MU']","['NVDA', 'NFLX', 'AMZN']","['AMD', 'NVDA', 'EXC']"
2016-04-01,"['NVDA', 'TSLA', 'AMZN']","['MSFT', 'INTC', 'EXC']",['AMGN'],"['NVDA', 'VRTX', 'XEL']","['NFLX', 'NVDA', 'AMZN']","['AMD', 'TSLA', 'NVDA']"
2016-04-04,"['NVDA', 'TSLA', 'AMZN']","['INTC', 'MSFT', 'AMAT']",['QCOM'],"['NVDA', 'MU', 'VRTX']","['NFLX', 'NVDA', 'AMZN']","['AMD', 'TSLA', 'NVDA']"
2016-04-05,"['NVDA', 'TSLA', 'AVGO']","['INTC', 'MSFT', 'AMAT']","['MRVL', 'MU']","['NVDA', 'MU', 'BKR']","['NFLX', 'NVDA', 'AMZN']","['TSLA', 'NVDA', 'AMD']"
2016-04-06,"['NVDA', 'TSLA', 'AMZN']","['MSFT', 'INTC', 'GILD']","['EXC', 'WBA', 'CHTR']","['NVDA', 'MU', 'AMD']","['NFLX', 'NVDA', 'AMZN']","['TSLA', 'AMD', 'LRCX']"
2016-04-07,"['NVDA', 'TSLA', 'AMZN']","['INTC', 'MSFT', 'AMGN']","['CSX', 'EBAY', 'QCOM']","['NVDA', 'MU', 'KLAC']","['NFLX', 'NVDA', 'AMZN']","['TSLA', 'NVDA', 'AVGO']"
2016-04-08,"['NVDA', 'TSLA', 'AMZN']","['MSFT', 'INTC', 'SBUX']","['SIRI', 'FAST', 'CHTR']","['NVDA', 'MU', 'AMD']","['NFLX', 'NVDA', 'AMZN']","['AMD', 'TSLA', 'NVDA']"
2016-04-11,"['NVDA', 'TSLA', 'AMZN']","['MSFT', 'INTC', 'AMAT']",['CHTR'],"['NVDA', 'ISRG', 'AVGO']","['NVDA', 'NFLX', 'AMZN']","['TSLA', 'NVDA', 'AMD']"
2016-04-12,"['NVDA', 'TSLA', 'AMZN']","['MSFT', 'INTC', 'AMAT']","['MU', 'TMUS', 'CHTR']","['NVDA', 'AMD', 'ISRG']","['NFLX', 'NVDA', 'AMZN']","['TSLA', 'NVDA', 'AMD']"
2016-04-13,"['NVDA', 'AAPL', 'META']","['MSFT', 'INTC', 'SBUX']","['MU', 'CHTR']","['NVDA', 'ENPH', 'AVGO']","['NVDA', 'NFLX', 'AMZN']","['TSLA', 'NVDA', 'AMD']"
2016-04-14,"['NVDA', 'AAPL', 'AMZN']","['INTC', 'MSFT', 'QCOM']","['MU', 'WBA', 'TMUS']","['NVDA', 'ENPH', 'AVGO']","['NVDA', 'NFLX', 'AMZN']","['NVDA', 'TSLA', 'AVGO']"
2016-04-15,"['NVDA', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'SBUX']","['TMUS', 'VRTX', 'WBA']","['NVDA', 'ENPH', 'VRTX']","['NVDA', 'NFLX', 'AMZN']","['NVDA', 'MELI', 'TSLA']"
2016-04-18,"['NVDA', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'GILD']",['CHTR'],"['NVDA', 'MU', 'KLAC']","['NVDA', 'AMZN', 'GOOGL']","['NVDA', 'MELI', 'AMZN']"
2016-04-19,"['NVDA', 'TSLA', 'AMZN']","['INTC', 'MSFT', 'PCAR']","['AMGN', 'CHTR']","['NVDA', 'ILMN', 'KLAC']","['AMZN', 'NVDA', 'GOOGL']","['NVDA', 'MELI', 'AMZN']"
2016-04-20,"['NVDA', 'TSLA', 'INTC']","['INTC', 'MSFT', 'EXC']",['CHTR'],"['NVDA', 'ISRG', 'KLAC']","['NVDA', 'AMZN', 'GOOGL']","['MELI', 'NVDA', 'AMZN']"
2016-04-21,"['NVDA', 'GOOGL', 'GOOG']","['MSFT', 'INTC', 'GILD']",,"['NVDA', 'MU', 'ISRG']","['NVDA', 'AMZN', 'GOOGL']","['NVDA', 'MELI', 'AMZN']"
2016-04-22,"['NVDA', 'AMD', 'GOOGL']","['MSFT', 'INTC', 'EBAY']","['SBUX', 'QCOM']","['AMD', 'NVDA', 'ENPH']","['AMD', 'NVDA', 'AMZN']","['AMD', 'NVDA', 'MELI']"
2016-04-25,"['NVDA', 'AMD', 'TSLA']","['MSFT', 'INTC', 'EXC']","['SBUX', 'QCOM', 'ADP']","['AMD', 'ENPH', 'NVDA']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'TSLA']"
2016-04-26,"['NVDA', 'GOOGL', 'GOOG']","['MSFT', 'INTC', 'EXC']","['SBUX', 'ADP']","['AMD', 'ENPH', 'NVDA']","['NVDA', 'AMD', 'AMZN']","['AMD', 'TSLA', 'FANG']"
2016-04-27,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'AMAT']",,"['AMD', 'ENPH', 'NVDA']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'FANG']"
2016-04-28,"['NVDA', 'AMZN', 'META']","['MSFT', 'INTC', 'AMAT']","['QCOM', 'ADP']","['AMD', 'ENPH', 'NVDA']","['NVDA', 'AMD', 'META']","['AMD', 'NVDA', 'FANG']"
2016-04-29,"['NVDA', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'AMAT']","['DXCM', 'WDAY']","['AMD', 'ENPH', 'NVDA']","['NVDA', 'AMD', 'AMZN']","['AMD', 'IDXX', 'AMZN']"
2016-05-02,"['NVDA', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'GILD']","['QCOM', 'PANW', 'WDAY']","['AMD', 'ILMN', 'ISRG']","['AMD', 'AMZN', 'NVDA']","['AMD', 'AMZN', 'FANG']"
2016-05-03,"['NVDA', 'AMZN', 'TSLA']","['INTC', 'MSFT', 'AMAT']","['PANW', 'WDAY']","['AMD', 'MU', 'ILMN']","['NVDA', 'AMZN', 'AMD']","['AMD', 'AMZN', 'IDXX']"
2016-05-04,"['NVDA', 'AMZN', 'LRCX']","['MSFT', 'INTC', 'AMAT']","['CHTR', 'WDAY', 'ADP']","['AMD', 'MU', 'REGN']","['AMZN', 'NVDA', 'AMD']","['AMD', 'AMZN', 'FANG']"
2016-05-05,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'AMAT']","['EA', 'CHTR', 'WDAY']","['AMD', 'MU', 'IDXX']","['NVDA', 'AMD', 'AMZN']","['AMD', 'FANG', 'AMZN']"
2016-05-06,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'AMAT']","['PANW', 'CHTR', 'WDAY']","['AMD', 'ENPH', 'MU']","['NVDA', 'AMZN', 'AMD']","['AMD', 'AMZN', 'FANG']"
2016-05-09,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'GILD']","['PANW', 'CHTR']","['AMD', 'ENPH', 'MU']","['NVDA', 'AMD', 'AMZN']","['AMD', 'AMZN', 'MELI']"
2016-05-10,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'AMAT']","['MU', 'PANW', 'CHTR']","['AMD', 'AMZN', 'NVDA']","['NVDA', 'AMZN', 'AMD']","['AMD', 'AMZN', 'MNST']"
2016-05-11,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'AMAT', 'INTC']","['MU', 'EXC']","['AMD', 'AMZN', 'ENPH']","['NVDA', 'AMZN', 'AMD']","['AMD', 'AMZN', 'EA']"
2016-05-12,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'AMAT']",['EXC'],"['AMD', 'ENPH', 'AMZN']","['NVDA', 'AMZN', 'META']","['AMD', 'AMZN', 'EA']"
2016-05-13,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'AMAT']","['EXC', 'EA']","['AMD', 'NVDA', 'ENPH']","['NVDA', 'AMZN', 'AMD']","['AMD', 'NVDA', 'AMZN']"
2016-05-16,"['NVDA', 'AMZN', 'LRCX']","['INTC', 'MSFT', 'AMAT']",,"['AMD', 'NVDA', 'ENPH']","['NVDA', 'AMZN', 'AMD']","['AMD', 'NVDA', 'AMZN']"
2016-05-17,"['NVDA', 'AMZN', 'GOOG']","['CMCSA', 'MSFT', 'INTC']",,"['AMD', 'NVDA', 'ENPH']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMZN']"
2016-05-18,"['NVDA', 'AMZN', 'GOOG']","['MU', 'MSFT', 'INTC']","['COST', 'DLTR', 'CSGP']","['AMD', 'NVDA', 'ENPH']","['NVDA', 'AMZN', 'AMD']","['AMD', 'NVDA', 'CHTR']"
2016-05-19,"['NVDA', 'AMZN', 'CSCO']","['MSFT', 'INTC', 'MU']","['DLTR', 'WDAY']","['AMD', 'NVDA', 'MU']","['NVDA', 'AMZN', 'AMD']","['AMD', 'NVDA', 'AMZN']"
2016-05-20,"['NVDA', 'AMZN', 'AMAT']","['MSFT', 'INTC', 'SBUX']","['ROST', 'COST', 'WDAY']","['AMD', 'NVDA', 'CHTR']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'CHTR']"
2016-05-23,"['NVDA', 'AMZN', 'AMD']","['MSFT', 'INTC', 'AMGN']","['GILD', 'PANW', 'ROST']","['NVDA', 'AMD', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'CHTR']"
2016-05-24,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'CMCSA']",['WBA'],"['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'CHTR']"
2016-05-25,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'EBAY']",['CMCSA'],"['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-05-26,"['NVDA', 'TSLA', 'AMZN']","['MSFT', 'INTC', 'EBAY']",,"['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMZN']"
2016-05-27,"['NVDA', 'AMZN', 'GOOG']","['AMAT', 'MSFT', 'INTC']",,"['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMZN']"
2016-05-31,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'AMAT']","['CMCSA', 'PCAR']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-01,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'INTC', 'CMCSA']",['PCAR'],"['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-02,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'AMAT', 'INTC']",['PCAR'],"['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['NVDA', 'AMD', 'AMAT']"
2016-06-03,"['NVDA', 'AVGO', 'AMZN']","['MSFT', 'AMAT', 'INTC']","['QCOM', 'EXC', 'WBA']","['AMD', 'NVDA', 'ENPH']","['NVDA', 'AMD', 'AMZN']","['NVDA', 'AMD', 'AMAT']"
2016-06-06,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'INTC', 'AMAT']",['EXC'],"['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-07,"['NVDA', 'TSLA', 'AMZN']","['MU', 'MSFT', 'INTC']","['MU', 'EXC', 'AMGN']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-08,"['NVDA', 'TSLA', 'AMZN']","['MSFT', 'INTC', 'AMAT']",['EXC'],"['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-09,"['NVDA', 'TSLA', 'AMZN']","['MSFT', 'INTC', 'AMGN']","['EXC', 'BIIB', 'WBA']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-10,"['NVDA', 'AMZN', 'INTC']","['INTC', 'MSFT', 'TMUS']","['EXC', 'BIIB']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-13,"['NVDA', 'AMZN', 'META']","['MSFT', 'INTC', 'CPRT']","['QCOM', 'PANW', 'BIIB']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-14,"['NVDA', 'AMZN', 'GOOGL']","['MSFT', 'INTC', 'EXC']","['QCOM', 'BIIB']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-15,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'INTC', 'EBAY']","['CMCSA', 'QCOM', 'EA']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-16,"['NVDA', 'AMZN', 'GOOG']","['MSFT', 'INTC', 'SBUX']",,"['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-17,"['NVDA', 'AMZN', 'AMD']","['MSFT', 'INTC', 'PANW']",['WBA'],"['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-06-20,"['NVDA', 'AMZN', 'AMD']","['MSFT', 'INTC', 'EBAY']","['QCOM', 'EXC']","['AMD', 'NVDA', 'CPRT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'DLTR']"
2016-06-21,"['NVDA', 'AMZN', 'AMD']","['MSFT', 'MU', 'INTC']","['EXC', 'SIRI']","['AMD', 'NVDA', 'CPRT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'DXCM']"
2016-06-22,"['NVDA', 'AMD', 'AMZN']","['MSFT', 'INTC', 'SBUX']",,"['AMD', 'NVDA', 'CPRT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'DLTR']"
2016-06-23,"['NVDA', 'MU', 'AMZN']","['MSFT', 'INTC', 'CPRT']","['PANW', 'EXC', 'SBUX']","['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'MU']"
2016-06-24,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'INTC', 'SBUX']","['EXC', 'GILD', 'CTSH']","['AMD', 'NVDA', 'CPRT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'DLTR', 'NVDA']"
2016-06-27,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'INTC', 'GILD']","['MU', 'GILD', 'QCOM']","['AMD', 'PANW', 'REGN']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'DXCM']"
2016-06-28,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'CSX', 'INTC']","['CTSH', 'ADSK']","['AMD', 'PANW', 'REGN']","['NVDA', 'AMD', 'AMZN']","['AMD', 'DXCM', 'NVDA']"
2016-06-29,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'INTC', 'CMCSA']","['AMGN', 'ADSK']","['AMD', 'NVDA', 'PANW']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'DXCM']"
2016-06-30,"['NVDA', 'AMZN', 'MU']","['INTC', 'MSFT', 'CSX']",['AMGN'],"['AMD', 'NVDA', 'PANW']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'DXCM']"
2016-07-01,"['NVDA', 'AMZN', 'MSFT']","['MSFT', 'INTC', 'CPRT']",['AMGN'],"['AMD', 'PANW', 'IDXX']","['NVDA', 'AMD', 'AMZN']","['AMD', 'DXCM', 'NVDA']"
2016-07-05,"['NVDA', 'AMZN', 'AVGO']","['MSFT', 'INTC', 'GILD']","['PANW', 'AMGN']","['AMD', 'NVDA', 'ENPH']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'DXCM']"
2016-07-06,"['NVDA', 'AMZN', 'MSFT']","['MSFT', 'INTC', 'GILD']","['MU', 'EBAY', 'CTSH']","['AMD', 'NVDA', 'ENPH']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'PAYX']"
2016-07-07,"['NVDA', 'AMZN', 'CMCSA']","['CMCSA', 'INTC', 'MSFT']",['CHTR'],"['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'LULU']"
2016-07-08,"['NVDA', 'AMZN', 'CSX']","['MSFT', 'INTC', 'SBUX']",['CHTR'],"['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'PAYX']"
2016-07-11,"['NVDA', 'TSLA', 'AMZN']","['INTC', 'MSFT', 'CMCSA']",['CHTR'],"['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'MELI']"
2016-07-12,"['NVDA', 'AMZN', 'TSLA']","['INTC', 'MSFT', 'EXC']",,"['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'MELI']"
2016-07-13,"['NVDA', 'AMZN', 'CSX']","['INTC', 'MSFT', 'SBUX']",['MU'],"['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-07-14,"['NVDA', 'CSX', 'AMZN']","['INTC', 'MSFT', 'SBUX']",['MU'],"['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-07-15,"['NVDA', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'SBUX']",['MU'],"['AMD', 'NVDA', 'AMAT']","['NVDA', 'AMD', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
2016-07-18,"['NVDA', 'AMZN', 'TSLA']","['MSFT', 'INTC', 'GILD']",['MU'],"['AMD', 'NVDA', 'AMAT']","['AMD', 'NVDA', 'AMAT']","['AMD', 'NVDA', 'AMAT']"
2016-07-19,"['NVDA', 'MSFT', 'TSLA']","['MSFT', 'INTC', 'CMCSA']","['QCOM', 'ENPH']","['AMD', 'NVDA', 'AMAT']","['AMD', 'NVDA', 'AMZN']","['AMD', 'NVDA', 'AMAT']"
